id,opinion_0,opinion_1
47.0,0.21513687270901793,-0.7346107387221745
48.0,-0.32533546042480377,-0.7298376330777459
49.0,0.28124100498478777,-0.5022341066085971
50.0,-0.845026939665559,0.9331287716074153
51.0,-0.027613884809828848,-0.48853002263197776
52.0,-0.5655562389080333,0.783757437870543
53.0,0.6747644579994609,-0.2496380810529526
54.0,-0.9561817055833746,0.03254666973416742
55.0,-0.7254207230009666,0.5025304142556866
56.0,-0.18251910683092998,-0.48584985428503
57.0,-0.9866588042076905,-0.5417930823851373
58.0,0.7685220587943276,0.09086904819507913
59.0,0.034411313017715495,-0.5896620850261372
60.0,0.848462457190023,0.9404673136384232
61.0,0.08197923635718674,0.4553846129673955
62.0,0.40102762469762343,0.09712114493263813
63.0,0.2920965720210078,-0.7796309439842466
64.0,-0.6448291025669275,-0.193161885134153
65.0,-0.3033399189791639,-0.7990458030924383
66.0,0.21497094970877018,-0.12285260154489897
67.0,0.010078594583329936,0.8370974854413011
68.0,-0.29145757478408574,-0.9007300071658422
69.0,-0.06799381074702926,0.6577799800505977
70.0,-0.5129107318630981,0.3539722742625355
71.0,-0.6532278515293857,-0.6943068974355682
72.0,-0.04126697999457751,-0.590625077184715
73.0,0.16433040484764194,-0.4482293760098828
74.0,0.05010824769156397,0.0032830120837359367
75.0,0.15516654222862858,-0.8335559022545114
76.0,-0.6741199705617853,0.5830250113525477
77.0,0.37944207543853103,-0.2689228012425975
78.0,0.7679681918005148,0.19872378896290077
79.0,-0.6389825645569929,-0.34131227075991966
80.0,-0.39835446434048283,0.407546712673166
81.0,-0.5455863120896982,-0.9264210024704265
82.0,-0.07178163363924406,-0.3110069932755466
83.0,-0.36956287464126913,-0.4650810167746837
84.0,0.456261010549587,-0.4837306891969808
85.0,-0.17852994852682036,0.9889619248799397
86.0,0.7047273740363533,0.33477930326149585
87.0,-0.40514930191954357,-0.8560037017022448
88.0,-0.6606847922485601,-0.4840019393742103
89.0,0.8069260832978566,-0.46843806731944126
90.0,0.11924117820228441,0.3590733559903325
91.0,0.45052573003208174,-0.2200084599698906
92.0,0.7530687409065568,0.49512229256697293
93.0,0.7293139675578499,0.6290968468922287
94.0,-0.8335517175793652,0.26006215141050926
95.0,0.6555077354509216,-0.29649529391055296
96.0,-0.7882371455991877,-0.6554760171526839
97.0,0.2160197939786861,0.5701642024979205
98.0,-0.7121892630578441,0.059896383848620616
99.0,0.47349034650016986,0.11783550728304348
100.0,-0.4458891541693568,-0.14088943003522725
101.0,0.03979571272124938,0.9717145527717768
102.0,0.4237142628183186,-0.11018931419974476
103.0,-0.6082767445067017,0.8313976338439144
104.0,-0.8519992474031406,-0.8969739473906728
105.0,0.39559959195008276,-0.49808581160530685
106.0,0.6254530604142621,-0.4465950457484871
107.0,-0.7998434681871578,-0.8209445614059925
108.0,-0.4367866666912219,-0.1972773355591535
109.0,0.18084304316471278,0.5845417352076947
110.0,0.1469162904594825,0.3311086116279651
111.0,0.21731984140577243,0.04637802438170002
112.0,-0.49736310951020224,-0.6177719595488613
113.0,-0.8836038227686098,-0.5575299439071559
114.0,-0.4834487533609153,-0.15287405251462172
115.0,-0.8970223121265772,0.8234718755692927
116.0,-0.46192999817207836,-0.30936360618096304
117.0,-0.5572049966217962,-0.267967363939849
118.0,0.6334581166381412,0.07526504770827125
119.0,-0.8358871380560435,-0.7596277095797193
120.0,0.40247183394737474,-0.9653027341716676
121.0,0.5116169085401605,0.413165253754191
122.0,-0.1385270216233805,0.6466361529958695
123.0,0.524661373704042,0.2317119839358246
124.0,-0.20379443287074794,-0.02482532317257191
125.0,-0.29611718752897875,-0.6958212060487927
126.0,-0.7929524947678093,-0.6017137969613533
127.0,0.16499821155283145,0.5519059093298044
128.0,-0.04713061205435154,-0.19111038184127405
129.0,0.535199502046769,-0.2472722327648338
130.0,0.4899468494937913,-0.6814923823560526
131.0,-0.2877823880523154,-0.3253246800568934
132.0,0.6618045182807952,-0.008542633054253512
133.0,-0.8102883079911543,-0.5246325828363283
134.0,0.7930293961066104,0.9896150385118272
135.0,-0.6714586946095042,0.31224235281821455
136.0,0.649410376236615,-0.4763454566603116
137.0,-0.794190897151482,0.6841488085388823
138.0,-0.16757351812658272,-0.1541059536247822
139.0,0.2530196016676107,-0.5344608496968009
140.0,-0.0050962723733829485,-0.9355965929887744
141.0,-0.9340303922274809,-0.719551247974384
142.0,-0.6965570260580527,-0.5938123971722442
143.0,-0.15715100900570533,-0.19838227930596797
144.0,0.44006013734208493,0.53260732216457
145.0,-0.20860773757746331,-0.3944825530841505
146.0,-0.5381142565307813,0.4222050257539074
147.0,0.6643443772523612,-0.11405156463938959
148.0,-0.01989064477308866,0.4039166136180712
149.0,0.12892068186425765,0.3138441383153281
150.0,-0.5280567961596523,-0.6309367258977543
151.0,0.8050053553706349,0.5328661750024717
152.0,-0.9232314899532807,0.9516168623713928
153.0,-0.1965264501591475,0.7272320033119091
154.0,-0.34357621702672203,0.31177888282758626
155.0,-0.23727740190738578,-0.16343281470560878
156.0,-0.4513773837665729,0.08171789138756691
157.0,-0.01613780405776577,-0.4242531085749699
158.0,0.1935569953895333,-0.8760115397999844
159.0,-0.22160963660570365,0.30340924956428506
160.0,0.2434539170292367,0.5027270475914047
161.0,0.8840916225548014,0.34645917217209976
162.0,0.7554420940020796,0.9448539627246453
163.0,0.8103201224140184,0.974900068252083
164.0,-0.9340931165371249,-0.370711314757211
165.0,-0.2521985596000511,-0.5309030861265813
166.0,0.7275762095122518,0.7474002960253754
167.0,0.8736389049618547,0.09472335176944835
168.0,0.7810209933836472,0.23333202153355903
169.0,0.7257536571667584,-0.5272051776284412
170.0,-0.7996860364460148,-0.020930929001224063
171.0,-0.6600591635666462,-0.9461526432803851
172.0,-0.07075678264363572,-0.3536882454451935
173.0,0.698161281482373,-0.6146907061416758
174.0,-0.957467220903774,0.4228747441307972
175.0,0.4091461120786981,0.6847966566567643
176.0,-0.16516336555616085,0.48524845589566423
177.0,0.3071925714576109,-0.8500069120437028
178.0,0.7686177058144736,0.506524119959864
179.0,-0.03111548548572718,0.845179168339161
180.0,0.9244616670790278,0.06766000801459326
181.0,-0.8251692274393632,0.5097517203861828
182.0,-0.723753115438756,-0.9648434536758368
183.0,-0.013559926588784244,-0.5574189372834804
184.0,0.3655757777174038,-0.036643543918847055
185.0,-0.29182958470691767,-0.9698169116184889
186.0,0.9668527895501042,-0.09556625261228047
187.0,0.3939443677018133,-0.11398473601069758
188.0,-0.47907147620899426,0.24088756593081717
189.0,-0.7982079756979858,-0.7108622561341449
190.0,0.7204416958125948,-0.3290607489597914
191.0,0.5545108353705714,-0.25841248697689023
192.0,-0.3197681477047518,-0.3608101131754511
193.0,-0.18799170034308066,0.36447586127622333
194.0,-0.27372073549210363,0.7228349355042463
195.0,-0.5005575803687345,-0.007426698970274925
196.0,-0.35687965838413893,-0.08831812771019965
197.0,-0.7597278463069685,0.15782216362007362
198.0,0.6429270083222618,-0.0585831524707654
199.0,-0.13161094200224932,0.8336633388410493
200.0,0.8541137481561765,0.1610401480371868
201.0,0.593499194610184,-0.5179135925474441
202.0,-0.702033617087553,-0.12344041056826138
203.0,-0.6466564856011476,-0.8925613358111952
204.0,-0.7447912211572363,0.5693041229037106
205.0,-0.2922892065065692,-0.20221345609420127
206.0,-0.13727571151398377,-0.6730817784267029
207.0,0.4015248401694802,0.09179261852748732
208.0,-0.6555784303093144,-0.8500233614414092
209.0,0.23113366762500687,0.6567466569043883
210.0,0.5981152279012352,-0.8878755383324641
211.0,-0.2518053078469731,0.34916817787106735
212.0,0.5560111082923611,0.03759377819327092
213.0,0.3489603958583152,-0.09695611634844004
214.0,-0.06377491018360137,-0.4572863947684018
215.0,-0.0964234049565329,-0.3415389510121074
216.0,0.8332707586442174,-0.3556343100187327
217.0,0.5350216285153719,0.9627987660572221
218.0,0.5177953256716412,0.021227105093837073
219.0,0.37951455789667743,0.6490765338579318
220.0,0.34230081991154115,-0.09868671237623605
221.0,-0.9206482282123811,0.41904792440154126
222.0,0.9924676944517186,0.1496306479420133
223.0,0.7909895654253851,-0.531159702459574
224.0,0.8782036925391026,-0.49445573221644734
225.0,-0.03285781496158413,0.14935725764356045
226.0,-0.15370117637521452,-0.3917592362432225
227.0,-0.6748887260247185,-0.8481997060831947
228.0,0.6203924276152,0.6833081975519564
229.0,0.07092688302659544,0.007946597289227864
230.0,0.5749221865972456,-0.8947087339397022
231.0,0.6310515673407293,-0.05752558543539665
232.0,-0.037058805712548715,-0.11969180588084094
233.0,0.641548255277435,-0.032362993022515996
234.0,-0.5627651459202505,0.7409745734830335
235.0,0.5430934928503579,-0.4097704379759528
236.0,0.52751903525673,-0.6957909801920161
237.0,0.29225346116190787,0.5276379156010371
238.0,0.5965583407985888,-0.034370612355953956
239.0,0.7463907027599967,-0.0944752113548668
240.0,0.9615744975436018,0.4025467751445868
241.0,0.22953914574836554,-0.9783837811927254
242.0,0.30864123377341524,0.6308353307731709
243.0,0.6557544930707788,0.3615544201628611
244.0,-0.022692376682787563,-0.5282868469918958
245.0,-0.5635985209857799,0.7507024430317499
246.0,0.5203290254290989,0.9730587249751996
247.0,-0.6648130443287892,0.7739320042000402
248.0,0.373343388683006,0.3300519195382565
249.0,-0.1620081644403253,-0.13893716127430444
250.0,0.5166989126695529,0.14796849833557513
251.0,-0.2776216512442027,-0.8293394166979764
252.0,-0.35629167690392705,0.6167495004817811
253.0,-0.35020626351137607,-0.19480064966667965
254.0,-0.07648502644087851,0.12212915613365016
255.0,0.5500565691804664,0.41090310381362505
256.0,-0.9730452568503352,0.011477204356442838
257.0,-0.6568733367216391,-0.8356397581443877
258.0,0.8206704283995763,0.8411041284584753
259.0,0.5338588483779241,0.18016456650063306
260.0,-0.00821856593085668,-0.8537742293910187
261.0,0.9720198519780539,0.5814321559226112
262.0,-0.32176753292722937,0.8762118899601532
263.0,-0.8357207727412568,-0.2253862025370561
264.0,-0.7544246010486764,-0.35185523066233726
265.0,0.8756715579206229,0.26479842215790317
266.0,0.5686159071889718,-0.7947364249570126
267.0,-0.08364834158490697,0.8261611267090161
268.0,0.14696609721582332,0.9245180466551528
269.0,0.18319582279948654,0.13715044472544413
270.0,-0.882504228184932,0.48156493732178807
271.0,0.39726945713012873,0.634941567598263
272.0,0.003967948371459862,-0.7281253968291845
273.0,-0.4290685504902956,0.7261986342106213
274.0,0.7837772599168649,-0.7673146037774603
275.0,-0.797168947209155,-0.04554927683030341
276.0,0.3791872974501853,-0.6712907272657225
277.0,-0.4840590730993044,-0.37447558274545734
278.0,0.3202249286601615,0.525371262485826
279.0,-0.14714153993949153,0.921601789072227
280.0,0.31457504695800953,-0.7141739988823588
281.0,-0.044106050650127626,0.5919995023504614
282.0,-0.5116202222007529,0.7132535484504103
283.0,0.9291469855980017,-0.922634687798662
284.0,0.8056594329171105,-0.05739484361854541
285.0,-0.17998987935333344,-0.5874473964586515
286.0,0.13469188066248972,0.6859367962067109
287.0,0.7694049431851082,-0.2265221813013374
288.0,0.8989542831665771,-0.13312176821753918
289.0,-0.9362979133693341,-0.17238506972899903
290.0,-0.20498501329168084,-0.3394417200969486
291.0,0.6800489571075823,-0.6638398949956636
292.0,-0.47850285322806574,0.5347885018431457
293.0,-0.849954217200553,-0.04227952745677466
294.0,0.45517280497540114,-0.34268366435789455
295.0,-0.6841334102474528,-0.7480059214547297
296.0,0.7812810761454696,0.7645058223909598
297.0,-0.41206576766546954,0.46894178344466675
298.0,0.8230115868242158,0.18398529293951005
299.0,-0.8626195131416725,-0.09013386358434339
300.0,-0.47719414198262267,0.9602195872217882
301.0,0.2772709394385997,-0.16696812554905227
302.0,-0.19464808857720817,-0.3568206974800989
303.0,-0.6509977103397608,-0.2508713379499148
304.0,-0.8650314184902148,-0.7162098312540068
305.0,-0.8664774767600107,0.890715373518431
306.0,-0.2238105941775761,-0.5322590084919554
307.0,-0.4742693539085676,-0.04450798982972204
308.0,0.8680269368890676,-0.16506847891477494
309.0,0.8818917519395073,-0.5616215778630675
310.0,-0.3786144647669092,0.26134972336216733
311.0,0.9884822355944762,-0.6937424244965049
312.0,-0.09515645138729245,0.015484470803220685
313.0,0.24350919854079978,0.31889694336764207
314.0,0.7910351159266646,0.3334332014085488
315.0,-0.2989918108673082,-0.7196686371526417
316.0,-0.7936761151079474,0.23117381113806612
317.0,-0.1967828138218639,0.987848011885371
318.0,-0.5840490051296596,0.8806561146764453
319.0,-0.9299361202847587,-0.8790380443238726
320.0,0.8391892193942643,0.5602668257272225
321.0,0.48327235543850233,-0.20035460245587267
322.0,-0.47787117491519937,0.8251591802885039
323.0,-0.3314255968156954,0.5768386904059977
324.0,0.03994832751476829,0.4585549791822314
325.0,0.7015831616580492,0.3124060684123233
326.0,0.6380337616436829,0.6173409747069989
327.0,0.6018824808940113,0.2331981186041785
328.0,-0.020144515188933898,0.5443501245427391
329.0,0.8147701786924217,-0.8946643374527414
330.0,0.22405498333028273,-0.8341706645715516
331.0,0.6638908503121645,0.7786397539500283
332.0,-0.383193135646017,0.4947825371231396
333.0,0.3609630650352811,0.17538924036136616
334.0,-0.4780975102908491,0.8044579601939106
335.0,0.5918605977147722,0.9501940830664997
336.0,-0.5125016544395626,-0.31086399488912697
337.0,-0.3105063723488204,0.8049432266496577
338.0,0.9268530514982218,0.39202613667023134
339.0,-0.35123489412711484,0.538020632717203
340.0,-0.4860111975385286,-0.11428006425772264
341.0,0.47759187674822834,0.20535178697938905
342.0,0.6365087644820855,0.03905473933245407
343.0,-0.08455992151637037,-0.24265299893833592
344.0,0.7455975814409561,0.15813553782576606
345.0,-0.3832629646501522,0.8271900757608022
346.0,0.7582334965037036,-0.3518946113728365
347.0,0.3143602511096275,0.8364536441282511
348.0,-0.29462980968935715,-0.15647617610321296
349.0,0.44354227958666725,0.8265530425947987
350.0,0.4499162910849466,-0.6385893648233874
351.0,0.22256189689411343,-0.15392173285190092
352.0,0.501112474290148,-0.6310552075200948
353.0,0.09148019852729927,-0.9130297176768372
354.0,-0.3100262055251126,0.7322280460066284
355.0,0.8073732667420508,0.5630088259059609
356.0,0.12576599999252558,-0.5613711857698431
357.0,0.4157303912074919,-0.3581433376131389
358.0,0.820963113718461,0.8411507973547168
359.0,-0.3202246383602201,0.958091244309716
360.0,0.5127412884982083,0.8279632510224411
361.0,-0.24859128724179258,-0.7770831241015754
362.0,-0.7828070742491091,-0.6456449555797639
363.0,0.16139261874396427,0.5783176609390921
364.0,-0.4252840852140818,-0.2980929366407692
365.0,-0.5002818806502545,-0.001269913991616356
366.0,-0.8688875458413605,-0.11165758034350048
367.0,0.5436051598902898,0.36109405572345254
368.0,-0.39550311277376893,-0.3763686828748056
369.0,0.4281467774415979,-0.849182381003939
370.0,-0.7237382947794946,0.8558608871889988
371.0,-0.3626427372262284,-0.9823684314161232
372.0,-0.7844929461984778,-0.29751542313837676
373.0,0.09506002844687012,0.19276953061071866
374.0,-0.03101885468624177,-0.9094660860482948
375.0,-0.8093595802051601,-0.9300222516556522
376.0,-0.916014847313104,-0.5238397954693306
377.0,-0.2628887822750037,0.9079047893750984
378.0,0.758799848894717,0.39308977575781423
379.0,-0.9592788871121891,-0.22599795106304654
380.0,0.20324146091815698,0.9855601161037446
381.0,0.38300721740747434,0.5969379989707555
382.0,-0.7263692731961651,0.5307137168940212
383.0,0.9236773864114733,0.9064215263007218
384.0,0.3647882910204949,0.31124930139088347
385.0,-0.27069418168308057,0.5400535850476014
386.0,-0.7261534989807952,0.15769660872187408
387.0,0.5414990207633177,0.281420877671662
388.0,0.2276914611471934,0.24745454558743263
389.0,0.7393411172878759,0.7781307853602735
390.0,0.8473650274359026,0.792642601490078
391.0,0.5243143275112816,-0.9017042140585383
392.0,0.7805407848122079,-0.33841295062896637
393.0,-0.612336824498011,-0.2636751680260563
394.0,0.7123181293733067,-0.20659825230834694
395.0,0.27631816241370055,0.3151746003548832
396.0,-0.9002140185161636,-0.5487741193970272
397.0,-0.7066707814838393,0.5723252209806735
398.0,0.04506644955092143,0.5315611806457756
399.0,0.12492291130101751,-0.1311336991147274
400.0,-0.9909995327189474,-0.029656856435339662
401.0,-0.08838547035491473,-0.9482567423189803
402.0,0.6542556924522125,0.04440791050342208
403.0,0.7670096273516165,0.9896862398813904
404.0,0.438751279070011,0.3987537724064323
405.0,0.05244083220697693,0.6199268494716574
406.0,0.2164636118999157,0.8932397789699811
407.0,-0.38327549749467726,0.38540802266255025
408.0,-0.4885213872468077,0.9226405216126328
409.0,-0.1367316063194277,0.02202551533572117
410.0,-0.10765067752365276,0.5815452879131777
411.0,0.27893415605140826,-0.8841315231030666
412.0,-0.03195478970382859,0.8893224360316963
413.0,0.8161480165983968,0.05834721542289145
414.0,0.1159353223272821,0.21444606050644377
415.0,-0.1890987886991209,-0.45612705440010815
416.0,0.9633380481742986,-0.7108439874878265
417.0,0.15287013159708773,-0.7804531002246686
418.0,0.3525439188482171,-0.2671393346044719
419.0,0.669048482017242,-0.9175445242574201
420.0,0.23940027553467713,-7.351607022987316e-05
421.0,-0.5921463292307965,-0.5924919747197395
422.0,-0.9189149290360048,-0.5630889455327066
423.0,0.8697906203434684,0.18057738291214354
424.0,0.3877897513613806,-0.48860184841090826
425.0,0.4121315204314344,0.9071962354419842
426.0,-0.859955994681491,0.9445801831343896
427.0,0.9505444023890315,0.4949555520985054
428.0,0.5496762868385427,-0.8769430461493932
429.0,0.4880161580442972,-0.6617558922160325
430.0,-0.19325558011327115,0.798172023535799
431.0,-0.7880906407056127,-0.20385986125190736
432.0,-0.9416934007734146,-0.011173045805466186
433.0,-0.9099119345835334,0.2638527447216634
434.0,0.8046010562466155,0.5689481092964319
435.0,0.5379051047468308,0.6044133757722008
436.0,-0.6037275935834936,0.8411878436208862
437.0,0.8932892743871046,0.609410933992298
438.0,-0.6016050545557547,0.5802875515055992
439.0,0.6627510385072763,-0.9740039672098804
440.0,-0.14687975136385223,0.889312652858929
441.0,-0.38365843574391656,-0.09742673100012422
442.0,0.510596521105241,-0.2742266804301794
443.0,-0.8976258123571443,-0.01731330397366926
444.0,0.7612178126332034,0.12151849984619245
445.0,-0.9623654302364286,0.8422583273709081
446.0,0.13165955883142,0.3082712723682881
447.0,0.996841472589663,0.016063964040794687
448.0,-0.40131004251883184,0.702412125682448
449.0,0.44519521738852763,0.9468860901428211
450.0,-0.9484634112687369,0.6425957219629139
451.0,0.8224647301454093,-0.13151088111574039
452.0,0.0343522327344874,0.29521848675884543
453.0,-0.7440479357322283,-0.6105656126994015
454.0,-0.10426706164642852,0.3387144407588105
455.0,0.2953717503097306,0.6919466731888801
456.0,-0.5427906766122481,0.7480721803013406
457.0,-0.02817292946105754,0.9995473623355546
458.0,-0.4121993558988273,0.7300204030576103
459.0,-0.9252611391805685,0.17070341585188098
460.0,0.3356433826454208,-0.8522080802964938
461.0,-0.6626274929713134,0.16349910390349964
462.0,-0.869465370119824,0.9448921152299066
463.0,0.41658163392620984,-0.22629987077242575
464.0,-0.1250122100882154,-0.9195061168456513
465.0,-0.19536697258914426,0.4299264586478653
466.0,0.08803500137756015,-0.21427759957120274
467.0,0.0915862941280774,0.8198844538999928
468.0,0.5176859182911746,-0.8760530792011365
469.0,0.23822564883587694,0.6451453965899405
470.0,0.28601737107285885,-0.6494505184522112
471.0,0.8145441205239632,-0.1998551709566363
472.0,-0.6298538542317424,-0.5046750825454362
473.0,-0.2067428615664224,-0.32236521337424806
474.0,-0.04282646452263639,0.7074565497846164
475.0,-0.9219373419496015,-0.8293512231577391
476.0,0.9500745918285181,0.6731563853336378
477.0,0.632136348659492,0.17604501291890395
478.0,-0.8444930719903228,0.027263741351982285
479.0,-0.8728478230577654,-0.6754270111126699
480.0,0.9892625132482933,0.8165910342714411
481.0,0.6279279452295485,-0.2604598926506563
482.0,-0.6928127961162487,0.23680353830451506
483.0,0.9297515999775618,0.06515453857915277
484.0,0.9581783588627857,0.7693888623493266
485.0,0.43988037401465796,-0.2202346788213423
486.0,-0.7263049293884385,0.842560705754746
487.0,-0.9293785643105694,-0.6389714774078634
488.0,0.20711002948977897,0.29805342273190827
489.0,-0.19414607639493586,0.7523692219225675
490.0,0.5541555720039169,0.5823249136035056
491.0,-0.7764911707563913,0.35180305363236286
492.0,0.12314703084620615,0.17572867695478966
493.0,0.6123874125939905,0.5285883704212373
494.0,-0.5046875530298205,0.4984994151270874
495.0,-0.5304151732647628,0.4169830478824912
496.0,-0.9620417267919732,-0.8104939017930621
497.0,-0.7753930147084434,-0.007492894365850988
498.0,-0.3793060311015788,-0.07033205550702215
499.0,0.8213435810987058,-0.12170182261288831
500.0,0.7361434685700152,0.6961857036221548
501.0,-0.1451133141988461,-0.8692080405874869
502.0,-0.3110968317005989,0.9352231257688368
503.0,0.779901149304685,0.6050215688545995
504.0,-0.8758066979578312,-0.5314750392194172
505.0,0.9571392506649947,0.8384305886871031
506.0,0.7600595023581118,0.5273505818890891
507.0,0.17256734006629326,-0.2238022222153151
508.0,0.4332244714415221,-0.17935917741789065
509.0,-0.5845367149203959,-0.33704171230736724
510.0,-0.9870740366656532,0.9313402717561383
511.0,0.5323250815512299,0.24922998879595837
512.0,-0.03325823735333944,0.9605361835063613
513.0,-0.2473889410400134,0.375753701679733
514.0,-0.8419529985154486,-0.8935133612286399
515.0,-0.12784744363932798,0.04247548223192399
516.0,-0.14963615126694596,0.12379681765080286
517.0,0.011855986555506792,-0.7602506686040187
518.0,0.9185294737988787,-0.8613106369863934
519.0,-0.302975901544684,-0.7482016779864273
520.0,0.6747418857832868,0.22246698136586573
521.0,-0.681366568744489,-0.3243270000282328
522.0,0.5524937290782361,-0.15965447264663823
523.0,0.3540749935141241,0.671737599556991
524.0,0.4783446117517536,0.7429715635451799
525.0,0.4304280853118676,-0.37515480290793835
526.0,0.18648526032629364,-0.32841553390961975
527.0,0.6028354904679332,0.23463610612588615
528.0,-0.68599318906942,0.3747339330330919
529.0,-0.6583291434944005,-0.3765079811068668
530.0,-0.09913046615510446,0.3690429627725891
531.0,0.285433717727976,-0.17016167010183758
532.0,0.793054073794206,-0.8192942385221649
533.0,0.8803046026851162,-0.7982303725355424
534.0,-0.5041788132667038,0.8610886187360973
535.0,-0.11920906899444605,0.19722723301385314
536.0,0.3525203292001393,-0.5647997010301988
537.0,0.5715941981244452,0.3653083135470867
538.0,0.3062125550020307,0.9444322050709564
539.0,-0.03890589489286023,0.04343607665747529
540.0,0.47492633455040023,0.760718299426369
541.0,-0.14877707551874542,0.623055000396862
542.0,0.8091782998694723,-0.8462296020860833
543.0,-0.45699975632642764,-0.3441979407957467
544.0,0.4661235147611311,0.3250323810718172
545.0,-0.7538139681433693,-0.8667420436506723
546.0,0.28459511779841473,0.2915254062080992
547.0,-0.29605417593384753,0.004718354559509974
548.0,-0.7749635981638161,-0.9772333272307858
549.0,-0.9023822084007511,-0.9855317950925226
550.0,-0.9585927527683604,-0.6823649573272161
551.0,0.5234600119742836,0.12063884080463372
552.0,-0.9575954150911852,-0.941410924144706
553.0,-0.8674228684870018,0.8061617129463188
554.0,0.35176823613053365,-0.08054418282751485
555.0,-0.15385975865076218,-0.21570419259155726
556.0,-0.1950778839719376,0.8805820079545648
557.0,-0.36796578158246795,-0.16128691238770898
558.0,-0.9174418272684257,0.04692357813726611
559.0,0.733933522651937,-0.7580902390279032
560.0,0.2290943519356421,0.33921172640921227
561.0,0.15882561018801988,0.30821730707243855
562.0,-0.4786558956742888,-0.5944295480179702
563.0,-0.9908537741679191,0.20715248451328416
564.0,0.3299316117077178,-0.7973867938097337
565.0,-0.7863156346645002,-0.7702820682431151
566.0,0.68799599132587,-0.4349570247536976
567.0,0.1670864879464058,-0.029665688830125214
568.0,-0.9409994515392144,0.9583300786948075
569.0,0.2901642359197507,-0.7715989141234243
570.0,0.6631262062470453,-0.507688750000487
571.0,0.9170006800504915,-0.7383591340998468
572.0,0.04137289237401509,-0.10085941165704537
573.0,0.9746182042236036,-0.5169238771362041
574.0,0.26240543568487085,-0.9535943710437074
575.0,-0.9593865246141389,-0.9951389174112337
576.0,-0.9615529721606364,0.9889311004117001
577.0,-0.0263372651449012,0.5500013669233434
578.0,-0.3428547882849695,-0.17003048098677875
579.0,-0.8460584502296042,0.3016444896811685
580.0,-0.3307451776381334,-0.3809420107831667
581.0,-0.8542990903727221,0.007019753772070647
582.0,0.045766797798522996,-0.5990079678004203
583.0,0.5270534250509271,-0.9245588341461997
584.0,-0.1403814920672235,0.9375202650085868
585.0,-0.7241748394958352,0.5606200432815152
586.0,0.3930827639711503,0.9774966038608814
587.0,0.8492604983783176,-0.796060675237112
588.0,0.3660726951532616,-0.13005214675370436
589.0,-0.1518908304469868,0.44448421131596727
590.0,-0.12296781128405554,0.33327098895319573
591.0,0.23675970024081772,-0.43730849426814844
592.0,0.6978543564775574,0.7927802655293354
593.0,-0.9776012705519748,0.3671093852638416
594.0,0.08524742651591777,0.37070927929789765
595.0,0.8331039925917785,0.789420523291612
596.0,-0.5022584323445194,0.4834295223530194
597.0,0.9697380003937026,-0.2810273703024113
598.0,0.5901635715712406,-0.1554793543157822
599.0,0.5713717723258653,-0.9128080361726176
600.0,-0.23444809159551783,0.9244987972914565
601.0,0.1963439171913226,-0.04149792409521935
602.0,0.6818255766396282,0.25314036574550425
603.0,-0.9315609623808168,-0.5759989112190835
604.0,-0.0008594066611256057,0.4287616772159826
605.0,-0.9663645849491471,-0.7378246361230658
606.0,-0.5668306659049689,-0.8021062630549136
607.0,0.7033848605231723,0.9958830529518294
608.0,0.23720646497635656,0.6005454817494855
609.0,0.7282303324308439,0.5749181931330463
610.0,-0.6460175102704682,0.6574325225369357
