id,opinion_0,opinion_1,opinion_2,opinion_3,opinion_4,opinion_5,opinion_6,opinion_7,opinion_8,opinion_9
10.0,-0.5522279001449328,-0.7057571888821954,0.8306698715785263,-0.1423251701334587,-0.9499360304906186,0.015301481428628305,0.9291496093422751,0.4021913548403677,-0.6421690773589004,0.9211800792174938
11.0,0.9469935845890327,-0.13356262543294406,0.30880220625548116,-0.008095027021087109,0.1361857076709847,-0.3169467978679943,0.4477550160909596,-0.38517325357717347,0.4476044396900076,0.6040473581383883
12.0,0.1971785513897284,-0.2818022551684862,0.24537282470328248,0.3301611440361878,-0.5270492825623347,0.6525117416581803,0.9775738499551268,0.40186312630066445,-0.11872948181047249,0.9825618173431832
13.0,0.2911983615905196,-0.5510844866865894,0.1607877593125584,0.17731297300009907,-0.6535345788263447,0.46716978872459203,0.6452554750085167,-0.2321927984491503,0.25251548016896064,0.14910921120123288
14.0,0.7287495631120449,0.9701468479248012,-0.4162609781758717,0.17177213356524623,0.22878560732984443,0.011864172558158304,0.8690159295477204,0.10539574848765376,-0.8827121978544008,-0.27778055360776754
15.0,-0.8389295176120413,0.41702100977543055,0.40704087232142094,0.5051288840999497,0.8557213738944858,0.15826849416932265,0.6320072626588116,0.24841193567781916,0.4326032496489818,0.8981660923595971
16.0,0.31584323171249507,0.9786871739331673,0.06538480927340395,0.592222709673154,0.4572144335563577,0.29370850168380835,-0.28588583322446937,0.8852430335746615,0.6314423002489196,0.0815968713954105
17.0,-0.07610654032860587,0.2932553616668483,-0.6501249016640982,-0.7623564859056422,0.8870934536839208,0.4968450023505513,0.0733770318413951,-0.6536089372147869,-0.8579659951307081,0.6041199764373297
18.0,0.15143320612458488,-0.0026909100310310574,0.8570797829422789,-0.4362708397956858,0.2630287809941352,0.4881789131924188,-0.5118612723215419,0.225004246219366,-0.9002891065263943,-0.6918775324084991
19.0,-0.6496668730386328,0.9370350885329681,-0.8252638147154499,-0.435084945186609,0.5673705161003408,0.11503279695820567,-0.8137448497963538,-0.9690251286809397,-0.7641021551588989,-0.16361224169887167
20.0,-0.26510451185199035,-0.24795243292091085,0.43087581144741405,-0.8017306893695793,0.07636562713075468,-0.35940011962065066,-0.18187128922051476,0.7502649916924002,-0.04608133123022928,0.10416445899453164
21.0,0.8325850335907774,-0.9710510337827818,0.951584103544663,0.20653013489206162,-0.07508480891743807,0.5957558410154662,0.8965506151207343,-0.1640478159077705,0.7358326672924438,0.17471458040035515
22.0,-0.40594587943148785,-0.14398330708790286,-0.7745841902211417,-0.22916695672889964,-0.6374082835114572,-0.02176887913948411,-0.6345370328099036,-0.2918862639244193,-0.7412615668352944,0.8791647011371642
23.0,-0.8031435493690449,0.6393302214289538,-0.45347742699046045,-0.46531098151505845,0.8551830651632648,-0.7270565113352718,-0.10721717751051041,0.9343748585009009,0.007838905287600229,0.4269142731663971
24.0,0.2885199093794413,-0.9004161951647425,0.0083773881425242,0.8213214407682876,0.08420529186598125,0.10639294944942934,-0.40259805051751885,0.4135694050560996,0.009324365530800183,-0.29644879150604586
25.0,0.5992387528516705,0.956231975594785,0.9070230045085503,-0.8439880928337977,0.13873407240855218,-0.44533132986182267,0.8248864153488098,-0.31084212229043096,-0.6086286029232735,-0.6744072273044786
26.0,-0.18015717408672938,0.19093005583592837,0.21607789461818405,0.7846843737366684,0.9641408908247473,0.15661173139078488,0.9931187880994063,-0.8960298315550344,-0.8702297039187195,-0.441108334539541
27.0,-0.4793900605803718,0.11796476800794986,0.6575671683165991,0.6302910807678339,0.9593785938428963,0.6686772261379239,-0.8130562763435323,-0.3452378781605643,-0.72636629459059,-0.5557264481401241
28.0,0.2849705980980264,0.6778185554560487,0.48122052253184333,0.2783731855513618,0.04715904785267755,0.943467336098202,0.48003475909961013,0.6179791557531913,-0.9456013574072464,-0.3921490469705864
29.0,-0.46897616454237867,0.7260426512296267,-0.6184562748244238,-0.9738581138350124,-0.37627500111580936,-0.8698453170055425,0.40287612249653804,-0.15977519321989608,0.1006183743697302,0.7343133972163369
30.0,-0.5044189302800242,-0.04484283050083415,0.603488721582826,-0.2764499881493163,-0.4000754874296666,-0.29529310088408156,-0.39992694371149007,-0.5010531569132448,0.888564715115461,-0.9757492834498362
31.0,0.9685878306440465,0.9012896287114751,0.022975249394596275,0.010492740392139543,-0.2439876715764091,0.548486340816585,0.9299443418660904,-0.9510971609780274,0.6920275918314398,0.6276008670093005
32.0,0.559243371044915,-0.6425498431379011,-0.24657299706536184,0.7850737894865092,-0.8548086583689278,0.13415794961780692,0.972223882528616,-0.4964771048517276,-0.462940704765908,-0.28717425192579027
33.0,0.9849576571457652,-0.7750240224767333,-0.5718283848001433,0.8788500941197748,0.3805327786626054,0.9508056480790557,-0.7799721526644932,-0.22429051827473234,0.6295977164475559,0.009455427371434233
34.0,-0.6399076555486685,-0.407784276462021,0.19449985812716553,0.7410553517782252,0.28668653220130325,-0.22186842074495994,-0.6727903094787684,-0.6374769408035565,0.26212704672517306,-0.1419139852893594
35.0,0.9260655807856568,0.8974099253886607,-0.8510498825604618,-0.32887820223687547,0.5067115926100312,-0.5468993752038278,-0.6424827169578109,0.5196113818851038,-0.6684619344141722,-0.6485790293517626
36.0,0.6305391447369142,0.5472810092634544,-0.28118196889103375,0.47512803578014884,0.86661722275852,-0.012761713614110048,-0.3109354313032988,-0.6998833653898591,-0.9192835800870351,0.587948336848849
37.0,-0.22400351745409797,0.24962242887877473,-0.05856137975461584,-0.542965752159891,-0.18621722002717123,-0.26390124036910634,-0.07434354673507326,-0.8195841232282266,0.1134914216850571,-0.04406494317540233
38.0,-0.23197591200770806,-0.2583203265846341,0.5554368632818139,0.47176825948898693,-0.47802502181283657,0.2474673979229327,0.7792213420968723,-0.4904694494577364,-0.4815865059991953,0.6061621279856246
39.0,-0.6497172869146646,0.21650281101807223,-0.7017431877518121,-0.24430362976371534,-0.6184526639358796,-0.45560656256279297,0.05594899019174404,-0.4291857117343676,0.32302205039693566,-0.0656571277963709
40.0,0.18837990952164652,-0.5707484236482456,-0.40276478176535857,0.4751596828657767,-0.44536228742776873,-0.6163989804302339,0.33309082897249387,0.6060407990042824,-0.09986197696602339,-0.7793165532937332
41.0,-0.1614348289794323,0.8937473500312438,0.6419639010518876,-0.6191713121154134,0.8495188560197167,-0.241356012427125,0.9392044108341902,-0.39438002860705,-0.5246984543739976,-0.9989017336219033
42.0,0.024581818557116275,0.09770299811991467,-0.30039010418027057,0.6983964087336836,0.3485119394516112,0.23306893477327617,0.3866871019824363,0.6021335572287201,0.8145261808108901,-0.7248417284722517
43.0,-0.25716385396065755,0.559005339843081,0.5223811530119427,0.9911930297412757,-0.30663359462179596,-0.04122822489870592,-0.8706660789045682,0.14581652326115058,0.28960980247261014,-0.3044463831776234
44.0,-0.3023939697524758,-0.8830005247805142,-0.23483583969712019,0.2193542939752262,0.15876698109511045,0.016845838685697334,0.09216916397510366,0.36036987092982686,-0.7381662133560676,0.1524937471114165
45.0,0.054477175146190326,-0.16678989014375545,-0.662610716553901,-0.8279033634182971,-0.6033934819567779,0.14323386428134,0.4788290156727759,-0.07206307335152062,-0.5113719684941427,-0.6861299713465439
46.0,-0.9293954300303411,0.7280007484338831,0.1322951145533442,0.7144866933053446,0.7864675501355824,-0.8254952835056548,0.2631959931217722,0.8398924333474262,-0.2810708467251166,0.24994724911651667
47.0,0.9359232465659006,-0.9974322397096096,0.3712720346910261,0.9962954037919789,0.24634000249614174,-0.6129646292779143,0.2890191515539029,-0.016512456361214678,0.3512124310648419,0.5189359439080568
48.0,0.7032276052822841,0.7833940886111233,-0.6212509784816607,0.4897843053246238,-0.7590961980530979,0.5124550938511057,0.23657151782539154,0.5064063259375138,0.7421007440314911,-0.07495685941840091
49.0,-0.7195065454200649,0.40981640726166324,-0.9598296166336919,0.5440391699043221,-0.6977984652313993,-0.4352712206338447,0.9987248024844333,-0.6254146710810367,0.03860905035365225,-0.9790883294071735
50.0,-0.18603359261912056,0.09445504482476319,0.5791440977896518,-0.4526290781516238,-0.5098485497930629,0.7306954846859357,0.4499273953010807,-0.8304182857679694,0.8457092503410573,-0.13248866889421662
51.0,0.737981149001907,-0.17090641041358423,-0.8445065631158397,-0.05870212764403804,0.33529508172267275,-0.029992910419068153,0.7792997110766673,0.7951531102989646,0.03198528435690173,-0.13797021262913067
52.0,0.31153192050254086,0.42162784963310673,-0.39646154222360996,-0.6792392839225077,-0.9748824570980896,0.3791896390122462,0.9909802434259294,-0.9363618508183718,-0.04730639530189462,0.15242696881610662
53.0,0.052101815730581924,0.34774998187768436,0.8442432664172199,-0.3133027587196098,0.21222792403495783,0.7749582314225514,0.6855017668325858,-0.6187918006208446,0.3704316268575951,0.3134986224459859
54.0,0.565387701910075,0.26833715481111686,-0.07911173908734614,-0.4464388664317598,-0.10835519873043609,0.5326162762730757,-0.4615084339136928,-0.815408273692537,0.2948073964347755,0.5988176063856188
55.0,-0.47272600157674827,0.5097020188396355,-0.6472773324971037,0.46520163207866894,0.12524311327708748,0.7736934573177234,0.6675695439479352,0.768418957648408,0.38909298531034064,-0.4718563105898481
56.0,-0.9286150911807185,0.6175133532570716,-0.18847772611807923,-0.3768855451207762,-0.4730042510472259,-0.13047817678717988,0.5308928967038884,0.6384880992847681,-0.40852662179764443,0.0793277925359328
57.0,-0.03453903157497207,0.9873833000627021,0.10562631440358938,0.6270732706481177,-0.6811299525263028,-0.08801643598808528,-0.5188015270633162,-0.6548064151320327,-0.43630120628310864,0.4109970334922364
58.0,0.9793302677772773,-0.05881378332070808,0.41516173682416047,-0.12406539353738966,0.9633641633391277,-0.5191744770096471,0.39577190806534945,0.10167367574948738,-0.2757227348990665,-0.7083842351898735
59.0,-0.5118275617519914,0.006197265701254562,-0.5077696690247528,0.35652259901657346,-0.792359543545881,-0.1933830868365929,-0.22617360315011759,0.8890286019955547,-0.19209915133927224,-0.5105036325631378
60.0,-0.02912814218285331,-0.8327310844057842,0.7543407734323424,0.3238508052545519,0.8553430028317295,-0.8217959674775568,0.7820670195500095,-0.17278661151762087,-0.15598463750956637,-0.04225612435014403
61.0,-0.37697064959857873,-0.48105228457205484,0.8015947435364719,-0.972742183369729,0.04569823633085779,0.6366971287867886,0.3143487512126699,0.8009739357312895,-0.13916416649270658,-0.20683250591709168
62.0,0.2820562051681721,-0.3184425596964713,-0.20840192367307409,0.7386625437417251,-0.5506730112765514,0.9895225044476874,0.7837270746834417,0.4272263247224286,-0.20130749688419947,-0.10328703472354972
63.0,0.5172825591749541,-0.18937920304702516,-0.5449452027924624,-0.10690817845377265,-0.5291691667362319,0.4204988631410769,-0.6375078771190188,0.5538453116016244,-0.09972573595814493,0.8995701621548748
64.0,-0.001695988169058582,-0.30830478969908137,-0.6491834749180518,0.7798681755271577,-0.8196611685559592,0.03772876589583318,0.040493593123087646,0.5888977899227097,-0.1169456631293555,-0.6618160410561909
65.0,-0.3600001982679244,0.53705820421504,-0.719994638310439,-0.4810039671585078,0.5573569663172593,-0.5550428607543303,0.6844035478977955,0.9124804551961552,-0.6281078797122379,-0.7112899396957919
66.0,-0.5041953314815313,-0.027819958918944065,0.4953446997653699,0.25455964312734136,0.2839324333421569,0.012607543386876197,-0.6686736454950557,0.4113578163468923,0.5637700497039067,-0.7490158496971473
67.0,0.09131858412219152,-0.714181853119165,-0.6666451238515132,0.2255643886800458,-0.20891239752258262,0.3375404639120758,-0.7037450913275167,0.7447487064976133,0.8560522566076327,0.09909534315007829
68.0,0.04620627823619872,-0.7354590023688936,-0.3651205039393004,-0.7866524412997933,-0.7159074034132002,0.4612109932331325,0.03320068962671474,-0.3531057097917063,0.8018250662567972,0.25656327205289187
69.0,0.8421662398571985,0.4781448148181471,-0.37714060894557555,-0.4767352556640523,-0.7940482105293107,-0.05306874975297515,-0.4074281330801177,-0.5438667636021104,-0.9942468817565999,0.6728339425082439
70.0,0.20816371884973162,0.4406642103473495,0.9145458124366501,-0.6887012923221341,-0.9575637234028116,-0.35975225378353226,0.5220158687463976,0.07644514699908456,-0.08364063097321717,-0.48853477650557053
71.0,0.7539797431967179,0.8033115628553675,-0.8150350688610821,-0.12073522634862432,0.7129853888683086,0.10406795177858874,0.5611709170752364,0.3057335443527913,-0.8232745783997735,0.2945679103001404
72.0,-0.8643726027033174,0.21802676873509474,0.4641033208946801,0.2978293992671779,0.12560744463856022,-0.2437339252252828,0.14702190589490072,-0.427222957044203,-0.06991681587928289,-0.3326693585878442
73.0,0.364783869623889,-0.10494042514823998,0.49605226087441023,-0.05430563587914872,0.4869219677570038,0.110092623047509,0.9860402990213895,0.9140859658000948,0.4298739841046191,0.6976427427746055
74.0,0.8110033867106572,-0.8544199835441757,-0.5525381018954676,-0.03544117348380427,-0.5238706049044999,0.4236915585931469,-0.665030732267887,0.5525351202453699,-0.22896757610926222,0.4608769805827355
75.0,-0.9822162175551792,-0.6624643761510398,0.13238500532696484,-0.9283842005068357,0.8277730354547492,0.9908096756988585,-0.5991639293563844,-0.9098097608437954,-0.1449373010763959,0.29825898394691075
76.0,0.5175610630794178,0.43600557509936566,-0.2944491414860193,-0.9370405798462034,0.1431926445543652,0.36461446684418664,-0.29741945400932934,0.1396755181956093,-0.5437898479240102,-0.4439386385270059
77.0,0.5705821674397902,-0.1902941480239495,-0.20596748225041273,0.7744710828224921,0.37756751283278356,-0.6159672664216715,-0.9022152170961215,-0.1020535030920513,-0.20156689636718705,-0.7356056842007854
78.0,0.17551630180612277,-0.11924163854576109,-0.9515756594517626,-0.0662705046201082,-0.4879277437318881,0.08285196299713382,0.17041627574206442,-0.07787472049755162,-0.6391443665681513,-0.9314432942356241
79.0,0.6933254536482141,0.16403158156520714,-0.4594311988798421,-0.12814590697462602,0.8059666414195501,0.43345552411196975,-0.02403054498815682,-0.2318303446788934,0.6034392914775994,-0.8244593024612192
80.0,0.7199800860648999,0.44517769320278155,0.8723435766761345,0.014156075077779828,-0.4907702777471563,0.9667145920030222,0.8834340757222923,-0.7113823491412852,0.5756307659257258,-0.6784525214319781
81.0,0.8349735200685209,-0.1560223502069975,0.45493135511303007,-0.34992396299585504,-0.9458348895657056,0.38611147572492777,0.8952342689710959,-0.2223043259855606,0.552940993928954,0.8554875690459707
82.0,-0.130652434495234,-0.7046941863376905,0.13876943004652365,0.6312180269177241,-0.7375147871161725,0.23058558936712692,-0.8084981623221261,0.8545516105880955,-0.12928482188911028,0.952452949059795
83.0,-0.654923475293794,-0.504596856445874,-0.30498031968474515,-0.6660313054602911,0.9943459959418925,0.2852166220255934,0.0731375773621663,0.006788652196383804,0.06190187256141155,0.425833810370986
84.0,-0.7640763877826611,0.9472919951389138,0.7732863553797247,-0.9183847609047571,-0.5863178520158625,0.9069344537794322,-0.12948681888665692,0.22610969231305922,-0.7941856144627601,0.14848981669788475
85.0,-0.28115777683200727,-0.5596290859298376,-0.9052938773157593,-0.35095439099047443,0.21668798075982298,-0.2568181469393671,-0.5362306755785362,0.3416116173291335,-0.35779350617576267,0.04946041628629683
86.0,0.5800558509053668,0.40904759439246097,-0.3707567630756683,0.62191015832918,0.20895297567478588,-0.06281052717220836,-0.37336027749957723,-0.1996160754656675,-0.13083771494608198,0.22385574870745195
87.0,-0.08078993561974612,-0.5102729397826744,0.7604976581637506,-0.8955919033588,0.12548646454267276,0.2538088609182543,0.9149396752257053,0.16516019136792504,0.3980265882345797,-0.3278770515018192
88.0,-0.9770984736105557,-0.656538950111468,0.19554886996605902,-0.7992535295787917,-0.9328957865025072,0.22828866431363148,0.6129577239154631,-0.18038231942434413,-0.3106134332886712,0.36883600785692616
89.0,-0.30951767998024704,-0.9272970941613838,-0.22210633923505618,0.08009387495658293,0.3134409714850701,0.017273887081076245,-0.6554202484949183,-0.23285448350072202,-0.6973138234547411,0.7308766974788796
90.0,0.8745827616716539,0.7742518795806523,-0.6925045377729184,-0.39056055320007776,0.5041430827723339,0.610518678521528,0.83958689546177,-0.6357903488603183,-0.3791792524722075,-0.7463343854833688
91.0,-0.08412589836907713,0.23640187583497907,-0.6609416632217004,0.5142608964749982,-0.316961935912051,0.9476519725229051,0.3468086130534276,0.6559300984015319,0.4143944120816281,0.004745120670687442
92.0,-0.605200992598228,-0.33974774823797516,-0.45470643090153784,-0.24160058297941256,0.5110040576324972,-0.26526367679047724,-0.6736963774783136,-0.9456439625936812,0.9021027178541017,-0.9339928390910837
93.0,-0.003930615336945831,0.7615261452711699,-0.6411560091261181,0.780292102603299,0.3012598567897995,0.42411316539863275,-0.3596843717766627,-0.6286981031636609,0.915590566970377,0.4932263444989957
94.0,0.06401434948428286,0.21505077453782206,0.3601857237303321,-0.6057019213992614,-0.2886326158421626,0.0588397321283638,-0.5619334929820674,0.8730833784857437,0.716904671024819,-0.9683611673647452
95.0,0.061038121328071515,-0.5386497775947068,0.17091444850494342,-0.656624756159814,-0.4033413074683938,0.7337298769212539,-0.6372586696281044,0.6295817729382054,0.07011669829017708,-0.1523522298116855
96.0,-0.6761830923401702,-0.5953141113792264,-0.4617437143643124,-0.30267909812299565,0.4625621480818227,0.44487034976399276,-0.8894855554136765,-0.03406160873984487,-0.6776892385978586,0.1818093248146233
97.0,-0.4379231536463821,-0.6401885337391742,-0.7786458279030588,-0.11690453063958905,0.4035855916038853,0.21883065767084253,0.48893162585844685,0.6711698850678174,0.1935933682801929,-0.8966945599563874
98.0,-0.12209921006969404,-0.25668467105110526,0.9286753896501232,0.444910533233869,0.4887218738943184,-0.2697304230038935,0.2404471880987693,0.9490046649594464,-0.19561481378862045,-0.9476014153632877
99.0,0.1942747095366224,0.1923932873362728,-0.4343879195355449,0.34960695522858587,-0.8270818356823983,0.3589519657491125,-0.4582870892933544,0.4901606506757512,0.8521050137360611,0.5851237393837567
100.0,0.1030407170259493,-0.7898720001439679,0.4267293191426491,-0.4124888290842754,-0.2550844193350863,-0.9494639485331935,-0.6207704787015169,-0.9652647859718468,-0.3233581189900343,0.833641532910999
101.0,-0.5100945991241121,0.8761107073493328,0.09358595288538352,-0.13881589349670165,-0.00133729432961327,-0.6658223913390444,-0.538465810546479,0.33220002057072007,-0.9650442668543793,0.5564710804276469
102.0,-0.587519209184802,-0.23163777253575746,-0.13193075185943726,-0.797800133547234,0.9221647774111377,-0.5393057890582471,0.6771818196411319,-0.41943714870911064,-0.37313590300137434,0.8975707295310693
103.0,0.8152892416569906,0.10760205555569557,0.19697825248998413,-0.5013434959107708,0.8007902329364096,-0.5307816761156354,-0.5907283295082377,0.2931941546855943,0.9772050835311836,0.11947244907992394
104.0,-0.22981163936023297,-0.928264717953899,-0.8209074094686442,-0.4194583216074752,-0.841334357854217,-0.5149422171164166,0.3301851656893837,0.9732968871203658,0.37927113271453994,-0.6172062089566372
105.0,0.25718686834363025,-0.7077246074308263,-0.5661805574082668,-0.21725732230119577,-0.4778558331131353,-0.25497287956363857,0.6930969372460782,-0.9188560262452234,-0.06706901141300525,0.5826739550611342
106.0,0.9190619630726107,-0.014887985414442362,-0.6662552376556725,-0.3307144971194562,-0.9438415037525569,0.37659623333506853,-0.5293207603708747,0.19590970818783005,-0.2148455159980165,0.5546052095644902
107.0,-0.3676102141993469,0.38602735938657773,-0.30250743135661273,-0.37241741506891035,0.9789973640578218,0.34606020030797935,-0.04203737137408958,0.6827453430389805,0.14571169208904333,0.59381697971099
108.0,0.11505005514456035,-0.09583004791146466,0.5633106882373526,0.3589262663725683,-0.002119614593836472,-0.6440942298292502,-0.5152652784207938,0.9541665667154164,0.9551602474075203,-0.09306723195652755
109.0,0.8064174262364672,-0.5140547041480137,0.5182541334180313,0.9528755315372548,0.4139669475219996,-0.705733780650172,0.47649020598680814,0.9723604454482639,0.7202548167289411,-0.1527331874087785
110.0,-0.25580442546478266,0.3608095711890973,0.6114210520947496,-0.4474551637611688,0.5732864283917409,-0.873800745705587,0.7526367936618434,0.9174495044830098,0.5316682975913791,-0.020053022853221192
111.0,-0.27188920704497077,0.6930520819240824,0.7094420404898514,0.38151201088760955,0.9939541387189432,-0.8802687102604121,-0.5895034862797579,-0.6092589688763732,-0.32454592437555574,0.8553746469334795
112.0,0.6407413932210166,0.225214921106335,0.8123335381314216,-0.45353165148174623,0.8943247077249528,0.8703617855606198,-0.847163783301786,-0.1616400359950605,0.6531336641640964,-0.34433715089333483
113.0,0.8895041461366322,-0.8271496189754195,-0.7980520796651132,0.5236238289624895,-0.2474663433392137,0.1592247191422702,0.9754459284488353,-0.8660918666031836,-0.7075405371169221,-0.7563470972526536
114.0,-0.7709708543639096,0.7813768639046637,0.44789150795883925,0.8611140398746191,0.1748251115745223,-0.4034078954347253,0.30801765500666956,-0.8965967524356757,0.9516540180704884,0.12041510436947767
115.0,-0.10841563098797913,-0.29096723167682836,-0.3149355437323893,0.7231355180756218,-0.10023535577641662,0.7678836723013596,-0.6197041095617779,-0.8106933930924756,0.36676828281045126,0.5340532910258273
116.0,0.8940967737416474,-0.2634469150108538,0.23243378643851464,-0.705468739901864,0.7137107040410013,0.48596056701300117,0.05650550614102956,0.4216030113310738,-0.9565119291966535,-0.4624039920684746
117.0,0.6442131239043292,-0.8590988592166617,-0.3306828304252927,0.6544752944238263,-0.15502459063217344,-0.20399783461411558,-0.2286347514736693,0.2691115962220545,0.46761050638027135,-0.9546553730479894
118.0,0.8856804716643962,-0.5097276889054678,-0.8275483693836863,0.07437678390623326,0.4876486559900668,-0.054289990784487374,-0.9271044260659305,-0.5284503900543613,-0.046535396674714846,0.7008707751646188
119.0,0.6656592569192803,0.0632672151575242,-0.08272681863160813,-0.06540633249547567,0.6701360731959884,-0.9292709527883309,0.9509781373643593,0.46153757460222744,0.6001835192370641,0.4147346796245026
120.0,0.6075884707496393,-0.534360687789792,-0.3580049503231497,0.6423318187381488,0.8854829994995728,-0.6236324138594425,0.9387694464023013,-0.28734078250222006,-0.32479609607612536,-0.030654684511653763
121.0,-0.31510757062676475,0.9147849358042908,-0.2109972284474526,-0.07286812400396703,-0.2592439925655825,-0.03161502454370835,0.1981097277856736,0.08545808593608406,0.8346023884065688,0.14865635062845128
122.0,-0.7269821821820233,-0.20136298820551413,-0.37444614893581396,-0.27285875712004093,0.6742793933252047,0.36564637493808116,-0.4201352158168239,0.14151253436078104,0.3027282680697412,-0.33480644802761095
123.0,-0.5066891911598361,-0.7152614104293136,-0.7646672834541126,0.5072621366432095,0.8458379467679036,-0.3889505193910281,0.9508981790309294,0.30025535912420453,0.5469655107400315,-0.817823460989572
124.0,-0.46593170022123687,0.32328638465756865,0.35907838775602774,-0.06585691985828412,-0.9905357142644104,-0.7648798956804446,-0.12405124338161744,-0.7741064263536945,0.9921109541273234,-0.027046664596170222
125.0,0.022685156005829654,0.9560649991783352,-0.9186007117192636,0.7409651587461299,-0.3198631916975958,-0.09138277964931096,0.5677868248485991,-0.6675531483561354,-0.4636485736643494,-0.31112261141125086
126.0,0.0012998557895247398,-0.5939057320414562,-0.025738567786258937,-0.9630779550430715,-0.008184633746777692,0.3798123498353225,0.3726925686377087,0.5007381243692446,0.7837804126120804,0.03948992072672319
127.0,0.3615810470422536,-0.6578566381530713,-0.8165999358359601,0.7218606176242528,0.47742127677903623,0.5397312571367312,-0.5044957324691559,0.9228863335131428,0.7364773176736596,-0.14676300446606882
128.0,-0.5551690870047763,0.6468554653744409,-0.7070524110608598,-0.7819555896790173,0.7155798412498264,-0.005697004763986158,-0.4906770167564998,0.9070497365463726,-0.6119392398117938,-0.4749199389994352
129.0,0.8555313224846999,0.19959724860444572,-0.7601427037804489,-0.22133895062068487,-0.9806793829742635,0.4488026695463059,0.7366955675194127,0.6448547451205093,-0.07525487937609121,-0.898473480651512
130.0,0.9276562524485268,-0.10430252574884169,0.17845916681614793,0.42294703457432403,-0.09961566863848392,-0.08681770315810367,0.15811315468973963,-0.8164419858900165,0.5010394474317479,-0.10154472128807157
131.0,-0.7040264449518343,-0.8291439928815971,0.679729505724038,-0.36296826315160025,0.2708072900356784,0.5503033413290634,0.2517603158360633,-0.007485299209168295,-0.1452346672714815,0.1493975745569296
132.0,0.12775059956401846,-0.5378334146471224,-0.08852140617023307,0.7098682509362597,0.28896112552620434,-0.046651393187202794,0.20913523682075374,-0.26945590512549833,0.7357557369994976,-0.06259954058011474
133.0,0.8242595758346252,0.09038966520242986,-0.415308708235113,0.29224017845130623,0.22666993478970143,0.699982807973305,0.9842518805968359,-0.19235595658293492,-0.9193312425103095,0.9993565083968508
134.0,0.935764800668794,-0.2430885904534823,-0.3950955322850349,0.37394201952614137,-0.36968720240354913,0.032327606120699626,0.7344710229295044,0.2291700125685725,0.4572602960145,0.5901789206086185
135.0,0.32461478373247155,-0.6760747116916284,0.07645578661811436,0.7185621095454551,-0.17015422989421713,0.2284504718493081,0.8568291327110553,-0.6650493912487878,0.1964464794387497,0.16189549711200213
136.0,0.5725603614709942,0.085827522934939,0.7166189767890536,-0.21681991737383854,0.623742403565289,0.7779996992852594,-0.3633205493331715,0.9906339275430243,-0.04847885620231862,0.043816920281553484
137.0,-0.04793410026826295,-0.4719357957534369,-0.6619648196079844,-0.47224316052303794,0.594870458764881,0.08044397481041732,-0.37774516618903964,-0.12158375230121887,0.12089838894285676,0.559048754540644
138.0,0.1404189606666031,-0.24458983300585357,-0.3769171628236321,-0.23138185154987934,0.604684376207187,0.250259873919654,-0.4574213487699572,-0.4838292031387763,-0.16319584322171798,-0.4981827426738217
139.0,-0.18866352290021693,-0.40998228229543976,0.4655200569198463,0.9620858207196161,0.9232722138157095,-0.3850953063433973,0.28707726721881377,-0.3257020315554473,-0.6325487046029186,0.5679265395579096
