,id,opinion_0,opinion_1
84,84.0,0.48639153032634463,0.6966911597161665
85,85.0,-0.8207709257940241,0.07247904791102178
86,86.0,-0.2705110475325414,-0.4305825362442095
87,87.0,-0.5107122817758336,-0.15973293242662612
88,88.0,0.006305861831765958,-0.0497231551242614
89,89.0,0.7953313502842239,-0.6405487337703746
90,90.0,-0.2818366528044285,-0.30089588497533315
91,91.0,-0.037873785693658846,0.10953497219183839
92,92.0,-0.740915342043476,-0.07517206552196698
93,93.0,0.17380686524092837,-0.4133965254726961
94,94.0,-0.37629302029962597,0.20850850524621056
95,95.0,-0.8291578563419317,-0.046601635151407805
96,96.0,-0.9602107899864296,-0.3193220757587314
97,97.0,0.7653255888584676,0.7208820503543472
98,98.0,0.9178426517084923,-0.04429686749399564
99,99.0,0.7292046990450414,0.5553012614818398
100,100.0,0.9113120348475798,-0.9222998094890549
101,101.0,0.8193449815364093,-0.12632614307812418
102,102.0,0.8491599148205826,0.6364075161485891
103,103.0,0.3115709843225307,0.9090689196316635
104,104.0,0.5706838234094151,0.9633295696937529
105,105.0,0.3388017743626943,-0.9570849100395804
106,106.0,0.12770827477410296,-0.06388507609507599
107,107.0,-0.364488768627679,-0.18563840874372795
108,108.0,0.43084882031182237,-0.8201551509672855
109,109.0,0.129890790652182,0.35091847465126524
110,110.0,0.6626096837323265,0.29093635712339627
111,111.0,-0.6420538113103622,0.749400821109895
112,112.0,-0.8473899396171958,-0.4623900216764294
113,113.0,-0.7552700989034822,-0.23443075635284494
114,114.0,0.31041402658259143,0.2201176684695052
115,115.0,-0.8504899793607941,0.2419383523397598
116,116.0,0.3332096082270799,-0.41790040741336076
117,117.0,-0.0960661977627606,0.6697527169962791
118,118.0,-0.4410360980331314,-0.49236194611816675
119,119.0,-0.3036340791727066,0.8165683290964296
120,120.0,0.39054157911338305,-0.2996222294613893
121,121.0,-0.3735795382620275,-0.9016917170197911
122,122.0,-0.6852097111088726,-0.0827115838565371
123,123.0,0.706757188213029,-0.9159513958444592
124,124.0,-0.48047843279866176,0.5562315740815653
125,125.0,0.9811591927519501,-0.22941501840341427
126,126.0,0.17973529143899447,0.6538572001990917
127,127.0,-0.07465669078076598,-0.18138757213941292
128,128.0,-0.0715180792486867,0.24113954878080057
129,129.0,0.7863353811845595,-0.32222784100320445
130,130.0,-0.36721445460921953,-0.5929876159633904
131,131.0,0.9052433550111534,-0.11765441924627229
132,132.0,-0.360390995227994,0.17785755890882693
133,133.0,0.12054813289285904,0.9541336891791548
134,134.0,-0.18104700052295253,-0.9210983594640343
135,135.0,0.9570475084659029,-0.19780079579216436
136,136.0,0.4320887228279382,0.6203737263633076
137,137.0,-0.6974514574158686,0.68619448666419
138,138.0,0.8650192289427763,0.09378949925736513
139,139.0,0.1945410304945776,0.8093110980540652
140,140.0,0.17398416746378742,-0.6870088454126559
141,141.0,-0.3329142400920191,0.055467188327582795
142,142.0,0.6743258629323932,-0.7620996712532366
143,143.0,0.519032572651124,-0.012881637597113027
144,144.0,0.1667568105079109,-0.38729650027144413
145,145.0,0.18732576452507033,-0.796045022373199
146,146.0,0.8833856014678769,-0.7309920229210867
147,147.0,-0.6486855369188687,-0.8124935966339579
148,148.0,-0.628580640666722,-0.6861501141916493
149,149.0,-0.8060819967532018,-0.5705248180170668
150,150.0,-0.6589582584289702,0.8065528498854018
151,151.0,-0.27838691730564147,-0.047199037540208044
152,152.0,-0.2783723791432102,-0.172290700005453
153,153.0,0.3494162620937087,-0.1907489975342591
154,154.0,-0.5013289210327669,0.8781270972173467
155,155.0,-0.34504230049520634,-0.08753890091084404
156,156.0,-0.6971392917940746,0.3630613963485405
157,157.0,0.03223910805212826,0.886965461366163
158,158.0,0.35969153807968235,0.4028681749361749
159,159.0,0.8315114150887075,-0.8995931164812885
160,160.0,0.32558200893301725,-0.22566004385932392
161,161.0,0.03404343044203073,-0.26899215084785233
162,162.0,-0.6868875258377085,0.33453225305273016
163,163.0,-0.012435332973508073,-0.8391802609108128
164,164.0,0.3331311116012645,-0.7836796525737617
165,165.0,0.8984290515488169,-0.6521217557697645
166,166.0,-0.5615564279120586,-0.4324305774296533
167,167.0,0.8545782042995418,-0.18696843443042965
168,168.0,0.7878979968284208,0.924179585954044
169,169.0,0.6256893625568665,0.3071373095736363
170,170.0,-0.6318092815647325,-0.16792657074092476
171,171.0,-0.7560877757405853,0.5136362963770511
172,172.0,0.5084868327257996,0.3258524199225121
173,173.0,0.6436818410252441,-0.6452069592968286
174,174.0,-0.19942145379601173,-0.019099574350222026
175,175.0,-0.0040449469772434465,0.254888801982887
176,176.0,0.18347429919691827,0.5138829499252093
177,177.0,-0.41794427619982044,-0.0522099051887055
178,178.0,0.2058271372936984,-0.28157495062894733
179,179.0,-0.10010798815799182,-0.2731563888846753
180,180.0,0.2673347159223103,-0.060218496127199206
181,181.0,-0.04490713125554069,0.9294418730486882
182,182.0,-0.6250512086709075,-0.47414850123804
183,183.0,-0.14121562828599155,-0.2321131443677702
184,184.0,-0.9780665678703719,-0.5064396711011236
185,185.0,-0.2978036564503408,-0.9469005999609168
186,186.0,-0.6391418226371188,0.6474193791314444
187,187.0,-0.5949804086723485,0.5915078432486716
188,188.0,0.6752536741309403,0.3272061966772901
189,189.0,0.7747157547241201,0.6991021073421002
190,190.0,-0.6317062189267719,-0.6217887789816308
191,191.0,0.5886013574392703,-0.12461959861865246
192,192.0,0.22219175506748412,-0.4285704439230442
193,193.0,0.6080025700489418,0.5014925989946895
194,194.0,0.7444032083775345,-0.1386501791346484
195,195.0,0.010636361368202785,-0.7119568892661663
196,196.0,-0.3985855943903711,0.5362519007534772
197,197.0,-0.8561258760567658,-0.3238276718708195
198,198.0,-0.9748806513143626,0.010401636562018979
199,199.0,0.7195443913203072,-0.8030430930852108
200,200.0,-0.4450079397687492,0.6531578605423554
201,201.0,0.8344427004700379,-0.8491308728314546
202,202.0,0.36281410694916727,-0.969731289500092
203,203.0,0.4168126487805568,-0.19057440245066348
204,204.0,0.45817109533629474,-0.9470971289044017
205,205.0,0.09758243178135761,-0.9542184315026176
206,206.0,0.039439463420098075,-0.5541263166328863
207,207.0,0.33126704153471787,0.8015102927012858
208,208.0,0.8918285341988468,-0.5324434482706701
209,209.0,-0.08506915240415336,-0.09405532506488568
210,210.0,0.35615245520499617,-0.9802325319730545
211,211.0,0.3773183772943398,0.1440778907476843
212,212.0,0.4692562951662562,-0.3695472539639295
213,213.0,0.44032473471681843,-0.9565617976106273
214,214.0,-0.059122279882720896,0.8966483228667701
215,215.0,0.3219299140914864,0.11812976842650325
216,216.0,-0.1672123974026427,-0.5920335194205633
217,217.0,0.6854368732643756,-0.28422160902129945
218,218.0,0.9871386498157908,-0.8205124978836584
219,219.0,0.896037268114293,-0.2556567291674672
220,220.0,0.4945458760622119,0.6004517465353958
221,221.0,0.3867522569194475,-0.5715586497257366
222,222.0,-0.9695327533561355,0.5944179663984952
223,223.0,0.2674052349888467,-0.7919452331728516
224,224.0,-0.41111322287014174,0.8920704330975162
225,225.0,-0.6065235503976285,0.35873526263010924
226,226.0,-0.6690341800871635,-0.7509343731099307
227,227.0,-0.19446907450634998,0.3933840458445619
228,228.0,0.4197036373618941,-0.09601705483447587
229,229.0,0.7022257940680314,-0.207664403777587
230,230.0,-0.5602071596594977,0.3202289517025194
231,231.0,0.6297971323712503,0.6247981992093636
232,232.0,-0.933812817243985,-0.5555383494641493
233,233.0,0.9242913471087835,0.7499371344805517
234,234.0,0.4251635144604613,-0.774218151017334
235,235.0,0.8195979512095908,-0.030277298005223274
236,236.0,-0.07362043877662772,0.57255103997524
237,237.0,-0.9411658167501853,0.8063302843372286
238,238.0,-0.9047936299043002,-0.7768499947089331
239,239.0,0.9021439963481559,-0.2145539728350243
240,240.0,-0.16951807796428797,-0.3062160609901159
241,241.0,0.9621816354916295,0.5653637394868909
242,242.0,0.7528474925170952,-0.6666478815096797
243,243.0,-0.9288769074612682,-0.5039082835281334
244,244.0,0.7801715292113558,-0.6256406543880912
245,245.0,0.11950697646465946,0.35674216311316553
246,246.0,-0.6585287387258443,0.2697528320465419
247,247.0,0.7520150099288572,0.6482992816766209
248,248.0,-0.6818718328773272,-0.14258709985650864
249,249.0,0.4264304779831609,0.6180328408331728
250,250.0,-0.11725746912970192,0.5592262319326955
251,251.0,-0.5975331035434195,0.6327748374844235
252,252.0,0.7706664892594282,-0.021996247405469793
253,253.0,-0.5422879815697887,-0.5509062602665988
254,254.0,-0.49800493472568985,0.2392589983874207
255,255.0,-0.35512115438034364,-0.36021815554929804
256,256.0,-0.06242418349869938,0.17066038760059277
257,257.0,-0.8598148151770098,-0.4469156810815307
258,258.0,-0.38787282108337817,0.31215813343964816
259,259.0,-0.11635574648298097,-0.8179514741263705
260,260.0,-0.8067330788593872,0.06821838654582302
261,261.0,0.4599622121081035,-0.06349316997054855
262,262.0,-0.6873418494843142,-0.7997598911989903
263,263.0,0.7073932706889523,0.32277910073731997
264,264.0,-0.8338565286906983,-0.608176689198997
265,265.0,0.20746828260240613,-0.38969040463573235
266,266.0,0.7329720260974042,-0.595911424191709
267,267.0,-0.41709601610396696,-0.9412846328501092
268,268.0,0.058570292638877364,-0.638067858904434
269,269.0,-0.38498085358436795,-0.8027541883807905
270,270.0,0.018278556689500514,-0.5853742137862317
271,271.0,0.6251079031984079,0.7091065084404358
272,272.0,0.03418907317350306,0.2663374882774405
273,273.0,-0.8713319857564101,0.5263358967833112
274,274.0,-0.1306694884628039,-0.8149645098595191
275,275.0,-0.8166856624299528,0.9289366651560447
276,276.0,0.26458693360306684,-0.3527703449061741
277,277.0,0.04036886319090982,-0.7463749686611036
278,278.0,0.7954485768376252,-0.23526589986283875
279,279.0,-0.5585235120982182,0.3431458165533672
280,280.0,0.008519338809572563,0.999829566754433
281,281.0,-0.3621548376298285,-0.3432248595798193
282,282.0,0.008240518906039718,0.7163141598942453
283,283.0,0.28948070932134273,0.6913674403170145
284,284.0,0.30740710343334654,0.005890679332132054
285,285.0,-0.06108216822835755,-0.26074528547282916
286,286.0,0.6149398488412543,-0.3963634552410136
287,287.0,-0.1591411183804654,0.21645564635741898
288,288.0,-0.5209821280153291,0.5057753799997393
289,289.0,-0.12906223090994917,0.2516777810301065
290,290.0,0.6066779576886505,0.11681606406062106
291,291.0,0.821264783442957,0.32257062931339675
292,292.0,0.04509332562599444,-0.6654800875047375
293,293.0,-0.4480496627582653,-0.5731046637896857
294,294.0,0.8078835725286091,-0.8965193240583713
295,295.0,-0.9317698540748733,-0.4677043897321871
296,296.0,-0.348752126984359,-0.08871848681775107
297,297.0,0.8019684649258187,-0.3792162052562249
298,298.0,0.14081621224333873,0.5631066469521282
299,299.0,0.8115452486067147,0.87754095248494
300,300.0,-0.043795590305415466,0.6806006480392046
301,301.0,-0.15404589401226465,0.2328570658887239
302,302.0,-0.2188000403366439,0.39275590411429406
303,303.0,-0.5626607189837685,-0.7318500307852287
304,304.0,0.40557342004012975,0.5620027501877933
305,305.0,0.4315899768024236,0.8784921873699292
306,306.0,-0.2581549953875155,-0.4228312137012442
307,307.0,-0.527193467754747,0.3073000812130906
308,308.0,-0.5182718637531725,0.22905086829829213
309,309.0,0.4462034051764918,0.8738165674471572
310,310.0,0.682217888168352,0.13770499841188366
311,311.0,-0.8980326225204165,0.8459935734503297
312,312.0,-0.8624794823438588,0.9955157015701064
313,313.0,-0.6244449220465293,-0.10197912527643216
314,314.0,-0.020947688833374833,-0.9974697788297575
315,315.0,-0.18487433133557074,-0.43902713690284734
316,316.0,-0.8084881412027316,-0.8833873306380802
317,317.0,0.46563761374498047,0.5112322631948023
318,318.0,0.3122706792496386,-0.38363143543615097
319,319.0,0.025191645283104913,0.1813580299926667
320,320.0,0.33337273514780574,0.08238295757684999
321,321.0,-0.10952050112799361,0.1389327042983084
322,322.0,-0.1632172574973263,0.050354890175483114
323,323.0,0.23913364119179237,-0.7803336493076276
324,324.0,-0.9320231922237321,-0.5212289246871042
325,325.0,-0.5781097450521024,-0.938612613704739
326,326.0,0.652564746979273,0.6244393592951814
327,327.0,0.971999172969779,-0.916455519998951
328,328.0,0.3665805207255961,-0.43378135545217145
329,329.0,-0.02093514934503693,-0.15516063365755084
330,330.0,-0.9317062157467701,0.6651396630999911
331,331.0,0.1778050545508243,0.8381586786046789
332,332.0,0.5646460310858765,-0.43953108923597606
333,333.0,0.3720415899603027,0.06687547420983964
334,334.0,-0.6470110093094905,0.38242951922011637
335,335.0,-0.9025787662456022,0.8492738722351831
336,336.0,0.7794241530110817,-0.5778439927120587
337,337.0,-0.7751606923269219,0.33269656514545654
338,338.0,-0.1119406302403414,0.8225837002163008
339,339.0,0.9836919281079548,-0.6617042376828826
340,340.0,0.6138207296888567,-0.9650472525405398
341,341.0,-0.9270962326740415,-0.24649744641847882
342,342.0,0.19552217999515498,-0.5463033583258754
343,343.0,-0.04560468079077373,0.16317102949198348
344,344.0,-0.7388622437808945,-0.22554382154075014
345,345.0,-0.5196729975926415,0.8750316327519987
346,346.0,-0.9916432337936054,0.09435402626350764
347,347.0,-0.06511839411097853,0.012598503098688152
348,348.0,0.9926857863334377,-0.778442275669228
349,349.0,-0.1401115693706736,-0.08702305880917272
350,350.0,0.6545932861417771,-0.08051942641530418
351,351.0,0.21925599153090425,-0.8781827858334188
352,352.0,0.22179167264518318,-0.06056664795695599
353,353.0,0.4639008851133808,0.21245523092590513
354,354.0,0.08434394183681837,0.6971238861518969
355,355.0,-0.5147965233509593,-0.6144070175503347
356,356.0,-0.009601661234848402,0.5524012395944102
357,357.0,-0.6300024074972237,-0.16023282408617412
358,358.0,0.061211693128932376,0.5880292645250162
359,359.0,0.7003165456073739,-0.5067818191188316
360,360.0,0.1605123924624956,-0.9230619567677987
361,361.0,0.8094997855474766,0.6042877621043212
362,362.0,0.42916424140907683,0.3222305410070563
363,363.0,0.5345260339846145,0.3916300605067242
364,364.0,-0.7271149572616542,0.7500044101107615
365,365.0,-0.5007906651568341,-0.0713100734828529
366,366.0,-0.4409391170407806,0.9718512785729065
367,367.0,0.09569013819012873,0.05680247945975592
368,368.0,-0.2285806025028656,0.4588012079565753
369,369.0,0.07864558022901713,-0.4660512973865958
370,370.0,0.7622004748699227,0.4721890123529129
371,371.0,-0.5517479464435284,-0.5466908596759881
372,372.0,-0.2675297940327839,0.8761070930567167
373,373.0,0.37323777019190385,-0.13880590025348738
374,374.0,-0.2074436659945682,-0.9566372184573826
375,375.0,-0.9659450244675112,-0.4381176162034883
376,376.0,0.23625097780195392,0.5100195532509497
377,377.0,0.7367134938507331,-0.8625660678039186
378,378.0,0.7633473637832331,-0.06165631150129092
379,379.0,-0.9295482836840345,-0.6539383186781542
380,380.0,0.6747966921673383,-0.08868429839805891
381,381.0,0.4273433245057481,-0.9198831907756255
382,382.0,0.24609685653785252,0.6661544621369737
383,383.0,0.4179670075701736,-0.7998019378697157
384,384.0,0.8650983116297712,0.28907693835882187
385,385.0,0.17781081409814004,0.9443074756613785
386,386.0,0.0728659132602183,0.5624101022090207
387,387.0,0.9471939493057213,0.45355117135133716
388,388.0,0.2690192652965402,-0.8948286426315866
389,389.0,0.3700266927262965,0.2490620284355889
390,390.0,0.3786453679882136,-0.06862540174330767
391,391.0,-0.7135193975760679,0.42937250211933375
392,392.0,0.4840282044927715,-0.6240227131075888
393,393.0,0.2361936278464909,-0.783007002228947
394,394.0,-0.24449985911478334,0.4274679557364862
395,395.0,-0.760918606334696,-0.29763211812259494
396,396.0,-0.9782541355830059,-0.8270340025846963
397,397.0,-0.7765063316113352,-0.5655738820820402
398,398.0,0.7202514926810595,0.19416038132455515
399,399.0,-0.7198783723425031,-0.6525243759027448
400,400.0,0.9141656582108488,-0.4006935188690772
401,401.0,0.9174906291647904,0.26685783716155376
402,402.0,-0.02982005399660337,-0.6669914604299929
403,403.0,-0.5533037991136636,0.1858269280132796
404,404.0,0.9376508709313798,0.1391448719770414
405,405.0,0.1422528080782377,-0.6254321835000434
406,406.0,0.3908195741048188,0.16512818543649077
407,407.0,0.4669436613276272,-0.5381099858371636
408,408.0,-0.48884447016195076,0.407802863831058
409,409.0,0.14978935262158477,-0.2503315970827775
410,410.0,-0.7632578137008141,-0.7571353180342708
411,411.0,-0.9004643391752036,-0.13573915736182052
412,412.0,0.4200020974337939,0.551541962132974
413,413.0,0.7953791110120241,0.7499637752909329
414,414.0,0.645035325666111,0.2196491165734633
415,415.0,-0.56301274460745,0.3065107460179901
416,416.0,-0.5989166127901973,-0.7920963515977328
417,417.0,0.512444737203174,-0.5420266140158168
418,418.0,-0.020343591519660587,-0.26055472393390167
419,419.0,-0.9248174032886551,0.10763438340315767
420,420.0,0.6754694369218679,0.5005439237350342
421,421.0,0.10839749042942004,0.3701390849808175
422,422.0,-0.9351212296285192,0.2297805609452097
423,423.0,0.2882902528750131,-0.030816010947545047
424,424.0,-0.008279934115527299,-0.6522588845198372
425,425.0,0.6660929458464193,0.5092503008552631
426,426.0,-0.41011699986882233,-0.8891865477661451
427,427.0,-0.03294382166983301,-0.8496893567403254
428,428.0,-0.044647518684427956,0.08711099263819899
429,429.0,-0.2292134908523744,0.11171958071466204
430,430.0,0.901910548178074,0.3739307809077179
431,431.0,-0.39453163002933134,-0.13783709538433397
432,432.0,-0.37878814994097043,-0.7907495167202512
433,433.0,-0.6685708096206686,0.5730723665897757
434,434.0,-0.06315486864288489,0.1232839370304184
435,435.0,0.16540057102339478,0.9969927431703791
436,436.0,-0.3635024932527513,0.37053048933136057
437,437.0,-0.5475554812495307,0.34564026404246073
438,438.0,0.2133111083972934,-0.4324620645237407
439,439.0,0.15283084856169094,-0.5065973396411769
440,440.0,0.6620045927237044,0.9872599167872447
441,441.0,-0.6410032567743651,0.23073777607086643
442,442.0,0.6521455095711124,-0.1617377136407352
443,443.0,-0.1398161913334517,-0.547289410954283
444,444.0,-0.4848635076471255,0.9073596658371545
445,445.0,0.6071877746064882,-0.617722598932734
446,446.0,-0.4388755576151735,-0.8094619063695121
447,447.0,-0.08295089343634898,0.3163727718299385
448,448.0,-0.3186562444015151,0.3713538213782004
449,449.0,0.40254450313262846,-0.3236489158334033
450,450.0,0.9063115344237567,-0.6805584364923378
451,451.0,-0.8363468090698072,0.6858754997816894
452,452.0,-0.21854282531064317,0.19443581687643596
453,453.0,0.7481697341837128,-0.44876019142058854
454,454.0,-0.15385570145545224,-0.7476921506365708
455,455.0,0.6357677125304655,0.712137062093948
456,456.0,-0.6052486473790228,0.8063213813988404
457,457.0,0.5265615837380282,-0.35167520310315914
458,458.0,-0.46197277229796896,-0.3102360630794636
459,459.0,0.6210794870102436,0.9695070345050099
460,460.0,0.5035021302322571,0.5828642938563198
461,461.0,-0.04909570876916591,-0.7691459145495358
462,462.0,-0.9798787751172515,-0.7680612878849447
463,463.0,0.07599820792957823,0.15639947260773024
464,464.0,0.9404207352037983,-0.2546823209568776
465,465.0,-0.4690764773090126,-0.6576054350381701
466,466.0,0.8713601068724239,-0.6927180167945852
467,467.0,0.9652030893086081,0.7641015772419797
468,468.0,-0.6831352103879387,0.21092273190552002
469,469.0,0.7861778320374058,-0.7302243544509954
470,470.0,-0.4645704955951111,0.16758061197680152
471,471.0,-0.9897544667800382,-0.6651356570755389
472,472.0,-0.84918751270601,-0.5019396557101998
473,473.0,0.7054619497748364,0.7404692747980965
474,474.0,-0.9769371967993834,0.6245665448496054
475,475.0,0.7010012566699091,-0.25182347711170516
476,476.0,-0.5472186486854513,-0.6231983145641964
477,477.0,0.27435832696002405,0.8755413310145328
478,478.0,-0.15337940055892174,-0.36398443078803155
479,479.0,0.5069489378376848,-0.6571004930851496
480,480.0,-0.9559231610320933,-0.2333221391064748
481,481.0,-0.7789411037047784,-0.1942750493843335
482,482.0,-0.7537498934814484,-0.7709723198788767
483,483.0,0.13651821177911283,-0.7648162998198564
484,484.0,-0.12129461053711021,-0.26546453290004535
485,485.0,0.9921144225374465,-0.8809409769190502
486,486.0,0.2517113449545083,0.8701107151781287
487,487.0,-0.15089974339405599,0.6224166099475175
488,488.0,-0.4190289240024765,0.11180849425301553
489,489.0,-0.3901720204380976,-0.4578500028670205
490,490.0,-0.45973291239636693,0.9076552315025546
491,491.0,-0.8558808475278283,0.47132283989721824
492,492.0,0.9314778217749291,-0.3715944655062686
493,493.0,-0.7942272696698456,-0.20958578853361076
494,494.0,0.5119727822795923,0.715494061509441
495,495.0,0.3432979035482384,-0.8253309590151976
496,496.0,0.8187163544928122,0.6843501524361773
497,497.0,-0.8558304902120588,-0.0938710746431739
498,498.0,0.27453680783562584,0.8767597630183932
499,499.0,0.8393620394013832,-0.5491212263384546
500,500.0,-0.32389572467616823,-0.8744076069420024
501,501.0,0.9961618832254102,0.33638725982179785
502,502.0,-0.6258599970511016,-0.29404624381298117
503,503.0,-0.5761661298187448,-0.24036407734480814
504,504.0,0.9375555919622041,0.6049903912131676
505,505.0,-0.19070810898634272,0.6929355026197082
506,506.0,0.846994135392795,0.46353853823006697
507,507.0,0.5089308208132668,0.5438241514714939
508,508.0,0.007612570656734041,-0.01680150883346121
509,509.0,-0.2705074994287031,0.3591764425052262
510,510.0,-0.5215355100612575,0.5462516927141472
511,511.0,0.5301012631218531,0.5688580827780623
512,512.0,-0.1014592807410386,-0.21347783622770145
513,513.0,-0.7570880882243731,-0.42749263616926303
514,514.0,-0.8650896800254633,-0.0314338567954866
515,515.0,-0.12327225001584097,-0.6416696744342261
516,516.0,-0.6163353513427452,0.9825383868523243
517,517.0,-0.750020553583234,0.6528903328680984
518,518.0,-0.7083872158219351,-0.30863063607963936
519,519.0,0.5889682004623855,0.533820655865406
520,520.0,-0.8764834481874182,0.889832215138417
521,521.0,0.8587153650314923,0.5574931706472881
522,522.0,0.5320987961228327,-0.458457590593208
523,523.0,0.11315459545023021,-0.9843604130911092
524,524.0,0.9948476787430327,0.0035102577443775207
525,525.0,0.8855804301597496,-0.3154539631869171
526,526.0,-0.03270718682365059,0.24852344465211962
527,527.0,0.10127934727454102,-0.6110374104863361
528,528.0,0.8373765114470662,0.27867284647574553
529,529.0,0.005640688756854306,0.5014552171913258
530,530.0,0.4764825512340982,-0.06426548462848158
531,531.0,0.8404716285033709,-0.142648668048712
532,532.0,-0.8974429736899785,0.9619428979568521
533,533.0,0.4134030752599931,-0.5083803940537774
534,534.0,0.5388609045726638,-0.8273284008305148
535,535.0,0.7325907801034734,0.3430533509601339
536,536.0,0.023532902314510107,0.8567710057227553
537,537.0,0.3671605900028476,0.011241147453091571
538,538.0,-0.42244582506595707,-0.43609378130005494
539,539.0,0.7769934608669571,-0.003075741853715508
540,540.0,0.3631274056973788,0.1551865531537031
541,541.0,-0.9687424842171786,0.24200475331376925
542,542.0,-0.6177585341351661,0.17024605738445997
543,543.0,-0.6655754121313378,0.4091001099840159
544,544.0,0.35939745919826627,-0.5165787917575606
545,545.0,-0.7244299910548644,0.1923606337688828
546,546.0,0.03305148528307167,-0.21365393351923512
547,547.0,-0.4030306114766382,0.9765639295079165
548,548.0,0.12953979694352125,0.7076691910637147
549,549.0,-0.7072330328089274,-0.4875521333204196
550,550.0,-0.40616069668175836,-0.22120095468128298
551,551.0,-0.7714532356697139,0.12891575873826477
552,552.0,0.8626284584878783,0.5174202102476306
553,553.0,0.7169590678217739,-0.2774388747704144
554,554.0,-0.9022173434737975,-0.7429083562292964
555,555.0,-0.2678753813276784,-0.5471077189612452
556,556.0,0.45177001293006636,-0.847480380373623
557,557.0,-0.94269521550268,0.6954219658315524
558,558.0,0.9032755221937114,0.3478777072570629
559,559.0,0.709778560869581,-0.46844541911291104
560,560.0,-0.8060868104115668,0.14746075336842934
