id,opinion_0,opinion_1,opinion_2
48.0,-0.9430790425158293,0.08687264761214353,-0.8236578608827552
49.0,0.3831820792365255,0.15954471187392816,-0.8203308684205568
50.0,0.9364313654688234,-0.4848469489222693,-0.3711786203031131
51.0,-0.4094250155084771,0.5805604597526348,-0.3979241485061451
52.0,0.49942283362557527,0.5209358131983179,0.7416862907016359
53.0,-0.9893232913271139,0.9825915886426808,-0.14662574381751248
54.0,0.08585640217585544,-0.35788472895535794,-0.15767960761232214
55.0,0.6464752223631385,0.38153252339369614,0.5658925268118458
56.0,0.5453400503405026,-0.5821018964097373,-0.17744399739686223
57.0,0.185090614827788,0.4131091780911089,0.4363573699468135
58.0,-0.5670841657540371,-0.7208628976056917,0.9106240309428972
59.0,-0.5931138465464885,0.4309030258563826,0.35074711002781545
60.0,-0.6449585087353746,0.17610659204273693,-0.27240504076908945
61.0,-0.2925477774683398,0.7374291782321287,-0.46229087257925006
62.0,-0.14190963912275634,0.5386767642619494,-0.9020926273510264
63.0,-0.39175821918746,-0.5456567315183731,-0.7014402241741755
64.0,-0.2945529945211307,-0.7732380285250431,0.17720458169584785
65.0,0.07624663884290706,0.8412310965730883,-0.7421663133962235
66.0,-0.04322892325065397,0.7854057406138846,-0.7983101357451556
67.0,-0.5754088223118516,-0.05918912676573962,0.44871029173241817
68.0,0.8290998907958731,0.10867302868467243,0.8230783233567067
69.0,-0.09613256361975009,0.3542215479861641,-0.1491083781766529
70.0,-0.48880790452485434,0.22210495829732801,0.1295914968399008
71.0,-0.5250699501445166,0.5441414738083867,0.7772864567592939
72.0,-0.47284692736766787,0.6570182546099059,0.9621269482514276
73.0,-0.9681511790223984,0.45431635115812674,-0.29203840299171113
74.0,0.3755010337068494,-0.2670007192489223,-0.06882520724176966
75.0,-0.7146173181052726,-0.8069193827004544,-0.5272650766700573
76.0,-0.5011661284047602,-0.26254840253785305,-0.0989222425851688
77.0,0.9862581313149723,0.7236171728573624,0.8853550331860589
78.0,0.6365708611531022,0.37237233429667427,-0.6378078631938955
79.0,0.39542359845106545,0.9449334077357117,-0.38785434179081646
80.0,-0.08329543127166117,0.8729653189659943,-0.07830184562355824
81.0,-0.6931794667549394,-0.9758402463041045,0.019393639018989717
82.0,-0.9588241925015499,-0.40031823569259073,-0.3413497877576861
83.0,-0.21360844818635383,0.8008756926773868,0.4368370309956806
84.0,-0.004392597599871095,0.6238512187274476,-0.7521295574704217
85.0,0.2867340293560645,-0.8577327336622755,-0.7969660220331503
86.0,0.010002190877350436,-0.765952021401062,-0.8649072525007799
87.0,-0.8981480931357628,-0.9561485183162186,0.6843839212125569
88.0,-0.4051354173149695,0.5188436468949691,0.4653316923640485
89.0,-0.06570890464442813,-0.5020363894145206,-0.5576212975784598
90.0,0.24458143897893447,-0.005323456101502533,-0.7030951971924373
91.0,-0.801932855345521,0.8593177054797823,0.6344487132208498
92.0,0.5921533391920357,0.8681518380551363,-0.0426923524131948
93.0,0.6051567358806118,-0.5596980280589339,-0.1447908831250082
94.0,-0.9185222595597415,0.0922024445543983,0.48117581363771755
95.0,-0.29381787777275914,-0.7324360088508028,-0.7220900929912253
96.0,0.6552288771992594,-0.5773651856748419,0.9617996154352833
97.0,-0.810621535193554,-0.4718040423512486,-0.11288298571167332
98.0,-0.29805708654672847,0.9165698448967463,-0.4722108934647442
99.0,-0.887976447259484,-0.8522266140412176,0.03323949483636501
100.0,-0.25455781935901345,-0.20370435016261723,0.4421283894116588
101.0,0.827840406472441,0.017661442073953815,-0.13633388765886534
102.0,-0.06636495313669633,0.5239945733958395,0.9554245953158125
103.0,0.36956236829124256,-0.6931313174546561,-0.5328827867066399
104.0,-0.6739745843650211,-0.8821912342839782,-0.764429841706115
105.0,-0.14277431335702562,-0.6486269309148611,-0.18846191599785533
106.0,-0.8502432134290587,0.45167878469071,-0.9728662205882264
107.0,0.14048948227821478,-0.595553522030567,0.6914533428196759
108.0,0.5679251384771782,0.20185646773706445,0.04696254495566832
109.0,0.4210884050682844,0.0131078208488149,0.23097484228872678
110.0,0.7868646207957115,0.9497572609978804,-0.762184368362659
111.0,0.1599772880797654,-0.38563396287500895,-0.04080899845716779
112.0,0.3780241495343528,-0.17650191148109684,0.6338635063950224
113.0,0.17948740388840134,0.2131650632619062,0.8874961988076477
114.0,-0.9706517619316621,0.3323194146716375,-0.7048934017260016
115.0,-0.6546180627275024,0.5506899231493212,-0.12733649674286474
116.0,0.8266586449846731,0.016653905940526403,-0.7335156569318293
117.0,0.04900623340915722,0.28771869164798103,-0.5941357309021638
118.0,0.22923488869432163,-0.01801590831329114,-0.5052776169266422
119.0,-0.9459213482934088,0.553907524708616,0.18125278348625762
120.0,0.895339277170621,-0.08507416528883027,0.9338974468331254
121.0,-0.26936640778612797,-0.09048280173027567,0.6280126275148021
122.0,0.18773203095434177,-0.06957515608538056,0.18102230236351424
123.0,-0.7773632488988265,0.5639729736015839,-0.9631429528294573
124.0,0.9528380852530192,0.8910559024637263,-0.843221257490052
125.0,0.22239003713666317,0.28508629256875717,-0.601514777251835
126.0,-0.3071163862975179,-0.38934612985665473,-0.22845754924735773
127.0,0.5882430594932055,-0.02900124606502219,-0.41837844124794943
128.0,-0.42108976182827695,0.8482252952405465,-0.9607073129147177
129.0,-0.8740540463891817,-0.4395659197438513,-0.19667725067891872
130.0,0.12247167337346809,0.9894500720415573,0.8919964978042598
131.0,-0.33259782349215405,0.7901640233121079,-0.104838517904007
132.0,0.485474656932146,0.2307410267134553,0.8515837188602073
133.0,0.1840415783182734,0.314191537655784,0.29698061338479875
134.0,0.9087319666201621,0.7285795819486611,0.1696218276601047
135.0,0.9647269931698828,0.3898503117558638,-0.3494823206609603
136.0,0.24254347627605677,0.1013388096155281,-0.0785528731205094
137.0,-0.4183610885715776,0.4614563726985217,-0.5517619242200504
138.0,-0.5872024681742096,0.3034650207779963,-0.8392244008343079
139.0,0.7294318436211924,0.16378744678296586,-0.23416654883136978
140.0,0.6945400852217005,0.05347081125120079,-0.8414625957228994
141.0,-0.7959636714781118,0.38164735938572036,0.15147269729294144
142.0,-0.9250386882251784,-0.7901413487195952,-0.8760184639446975
143.0,-0.20344395174534724,-0.550865234299605,-0.2949895548591548
144.0,-0.11649239843872294,-0.4364776726079844,0.053565277180406046
145.0,-0.7184579698395817,-0.5959048169832246,0.43024659621677297
146.0,0.683497621117962,0.405766852877113,-0.9862769778688243
147.0,0.5869506618624167,-0.4689862856843443,-0.7303209376631028
148.0,0.8808955448694058,0.3498364584815066,-0.09920660189475305
149.0,-0.087586981123569,0.5186633456011072,0.7945512529570948
150.0,-0.28869391515641274,0.0034361943108143223,0.6587711859787686
151.0,0.3976194024712085,0.21061280152939,0.9826495227120715
152.0,0.8991613926150122,0.9102112740506314,0.18700240949364
153.0,-0.5261287864888184,0.07965749724937332,-0.8269295224567026
154.0,-0.4542050011390153,0.5716997433441191,0.5816362442923937
155.0,0.8690529144476142,-0.09999740290952475,-0.7910879689703492
156.0,-0.6133219718746488,-0.7801471197840557,-0.45833303604061904
157.0,0.654449749771471,-0.5238275212342145,0.6123860164303363
158.0,-0.984017004136988,-0.9288945504005814,-0.7907645887847197
159.0,0.9568971332771332,-0.3098340807790043,-0.7559702393367209
160.0,-0.4037654441999825,0.7355445472666977,-0.9773194090381347
161.0,0.982355701173752,0.5957505681083788,0.8755675515863732
162.0,0.9473373680487083,0.2969179912228259,-0.39885392453076074
163.0,0.5401709236905592,-0.7855775834481247,-0.9826518046460337
164.0,-0.0012478108413604971,-0.16739118599787428,-0.33462007024881735
165.0,-0.22842499695163365,0.3616525390201608,-0.5466467277650049
166.0,0.3601209350717183,0.3364101689492378,0.39952648615195785
167.0,-0.44502263700566136,-0.9581853049557132,-0.7585809876359038
168.0,0.6001870231304898,-0.6455424344557614,-0.7249540795574436
169.0,-0.8315267060854694,0.8459765212761692,-0.21576483062447904
170.0,-0.9126951556310421,0.63301152756765,0.22401049674417983
171.0,-0.899399152685924,0.6618225586580715,-0.9312603847506775
172.0,0.12244862511823573,-0.9842510246834886,-0.0058920227970133965
173.0,0.49323712035695877,-0.37815324055866273,-0.5240214080786005
174.0,-0.23232898206453312,-0.8315718492431043,-0.17872211940995464
175.0,0.3720391902997613,0.15131403299584134,0.938107423056332
176.0,0.20383518562720293,-0.09224656390287445,0.6947306309262227
177.0,-0.6942001370814521,0.39672211495898324,0.16021464311720068
178.0,-0.8590856897989043,-0.4120661552112681,0.6658440172774052
179.0,0.764017263473564,0.960257212427436,0.3953161289747493
180.0,-0.565026258108122,-0.6747081945959121,-0.42014932560532015
181.0,-0.6465167854428644,0.016470217307355872,-0.8403712450258027
182.0,-0.4313958953938317,0.547594419066376,-0.016515662804177156
183.0,-0.01849750304126152,-0.4802284561153054,0.6634082344375125
184.0,0.27206348464334673,0.46242613945563704,0.8505075393236097
185.0,-0.31079503550079757,-0.21932145554952487,0.9306777594769324
186.0,-0.8795526540933751,-0.9174610983704525,-0.6652720056132255
187.0,-0.6857429599447984,-0.28292663546056307,-0.6558703342394492
188.0,0.29873450427170645,-0.9007232239361127,0.6063027482049983
189.0,-0.5667214483127228,-0.8465493523167937,-0.8157821559952199
190.0,-0.7964914592733334,0.5968484515253694,-0.105843302327846
191.0,-0.8253808192535488,0.266890117883948,-0.7330986487477726
192.0,-0.6493217196337819,-0.7105395047757521,-0.33292379999744703
193.0,0.6639100304273506,0.2671932486789743,0.396781001406066
194.0,-0.43278070904688315,0.3130385731061651,0.12082272976326669
195.0,-0.5404512647762338,0.0515642588666303,-0.08545727409966863
196.0,-0.0849545985060507,-0.289901265988336,0.3885704715358116
197.0,-0.17674423634055736,-0.07741353944503593,0.23258668960548823
198.0,-0.6394041670434716,0.6363530366312107,-0.49454607024337727
199.0,0.7830041520544835,0.3408516260445291,0.4042629128184885
200.0,0.8480589864427781,-0.011466336800372456,0.6355144236966288
201.0,-0.7686128933212022,-0.6398763905108085,-0.788030708347794
202.0,0.17060061227763001,-0.8872823129925231,-0.6707878879059781
203.0,-0.5674308732643512,-0.4784234813298669,-0.2197652737685376
204.0,-0.5391894001840503,-0.663215359257527,0.8660585396523466
205.0,0.4875203431219206,-0.3613640530277191,-0.49303546073879834
206.0,-0.5356126265311796,0.46555317658590445,-0.7588588303308994
207.0,-0.9409955678242232,0.8360157949019986,0.8534360038709374
208.0,0.5096301963657324,0.34292162785327673,-0.4477581962694719
209.0,-0.942698724756353,0.7212792757473194,0.8161858477796984
210.0,-0.5226139012017244,-0.26821105340573737,-0.9735018167007135
211.0,0.7206176837651588,-0.061711903363739884,-0.04377263485304428
212.0,-0.3225417761955003,-0.48346388289935005,-0.47326233598459466
213.0,-0.4233600030769935,0.47588489607579865,-0.6445275355006757
214.0,-0.5444935498071806,-0.012823354316395141,-0.07517385467484994
215.0,0.3009069205827948,0.5052866051687457,-0.0897711573684361
216.0,0.7884396898758466,-0.4652271298132864,-0.2875413591191278
217.0,-0.9909628358536273,-0.8395204115725747,0.05494829003351742
218.0,-0.6472937119249531,-0.1636732938992833,-0.7140698775125693
219.0,-0.9621109446604386,-0.666785400005798,0.7852786649069146
220.0,0.24160347225779288,0.963001718463421,0.9241441785280964
221.0,-0.6512165910644023,-0.012113099772727454,0.0429419564272886
222.0,0.42542242504642314,0.8504004457835637,0.4560848189024602
223.0,-0.44881292687335184,-0.6367573284515959,-0.833669339082042
224.0,0.9155908422143861,0.20086781226503603,0.1489103128866025
225.0,0.8594369543790352,-0.6930495252660471,0.013753661087311686
226.0,0.24455955746087565,-0.4249017328048703,-0.14446851341479938
227.0,-0.3332839915573713,0.7875150228041357,-0.7699730593302736
228.0,0.4596901833953295,-0.5542478282791676,-0.259965812158498
229.0,-0.9969278444190515,0.13930975006718826,0.7100851643320889
230.0,0.4756000960858551,0.5042993367135982,-0.6969913725999615
231.0,-0.5688598770208495,-0.9582300481917321,-0.14222264416121488
232.0,-0.4602046473209549,0.6078217775594548,0.0662122672934824
233.0,-0.33910667472573364,-0.9470404347536925,0.7586496560088054
234.0,0.5478267171938989,-0.6553933309892601,0.004908457616872974
235.0,-0.9198241517142451,0.25933395168888396,0.6913877591847171
236.0,-0.24078500852442764,-0.9511756581109196,-0.6876538097118414
237.0,0.5903505777096418,-0.027590897094946998,-0.22623800142994832
238.0,0.2032224134322813,0.847338342303745,0.02576774753101696
239.0,0.24369218247638536,0.07276758636125225,-0.34003784293496686
240.0,0.08278062884984583,-0.2982384206502402,0.27828398381616104
241.0,-0.7055633348459867,-0.06390350639772713,0.4239659793399857
242.0,0.901816544248033,-0.2901691008969922,-0.9685331896935601
243.0,0.2348085628090788,0.09233599671634884,0.0434188310356427
244.0,0.07957084742684928,-0.4642690126155218,-0.9471475024536955
245.0,0.9237356593997565,-0.23690928360758767,-0.13078835959184887
246.0,-0.9153187783249588,-0.9259143107372054,0.08823718525448454
247.0,0.2355151358481582,-0.42523552026860045,0.7466908206036862
248.0,0.9567998699850551,0.8667930045713326,-0.5691372476176588
249.0,-0.7534025629062147,-0.32295858846737935,0.6967155149012945
250.0,0.6220318607589401,0.008679072657869824,0.10155257335273515
251.0,-0.008075151250881207,-0.8390674513127154,0.9187904145509846
252.0,0.006750342714012314,0.8660404514675792,0.9668403442674953
253.0,0.2723636779889007,-0.4149133911232905,0.8891881602280602
254.0,-0.8694342147182126,0.7639712779474122,-0.922679652023846
255.0,-0.15359712798047576,0.5110874086433361,-0.20756047955825507
256.0,0.9827085933857767,-0.8600356429030165,0.5104864639480786
257.0,0.5832689074576833,0.13780522951361296,0.03341793581129471
258.0,-0.0966932050062772,0.7662200270917239,0.4982102718788688
259.0,-0.4637794207091295,0.48705126431977397,-0.6826839553549355
260.0,0.35697200167581356,-0.14161080793486436,0.9181162026434306
261.0,-0.19252325628789935,0.7848114049248587,-0.44931739654945324
262.0,0.12272312897913062,0.9580125386792293,-0.4394479799212201
263.0,0.45371831391459105,0.24224874564671772,-0.39838489390493526
264.0,-0.5388186400631707,-0.934095659210989,-0.8865895605696867
265.0,-0.9205253203178085,0.2498768823411166,0.31154812523541175
266.0,0.3473424970046384,0.5924853234739271,-0.27774643399269716
267.0,-0.0863140720938349,-0.5330246643262198,-0.33477053827238046
268.0,0.6514667660663751,0.6634451452881114,-0.7837259082289394
269.0,0.5436461476049348,-0.3230701107752625,0.6383176877099594
270.0,0.6081518376576962,-0.7362249482594276,-0.13201903005450477
271.0,0.8251812283218267,-0.37569731900722525,-0.44210904167870835
272.0,-0.4021303560461016,-0.15917338857654006,-0.5271074195480132
273.0,-0.35513217606704517,-0.279434738245838,-0.8729825118527119
274.0,0.011827422099684126,-0.030028456400153614,0.8218974660091047
275.0,0.5361364188766438,-0.521689595986381,0.6138493268672169
276.0,0.1318075920084747,-0.7559422941092826,0.5763495447570548
277.0,0.5259599454669961,0.3183562073693449,0.5229583359481464
278.0,0.9138982439254104,0.019185646345432295,0.2534012313558487
279.0,0.4144557318129467,0.8232128404863337,0.9489450992462725
280.0,0.5011872255215191,0.09214491318004914,0.8236153987798267
281.0,0.38616075708650777,0.14979065231668653,0.8055764075356584
282.0,-0.6692737694729054,0.07254443888210882,0.03415205232411944
283.0,0.9355461308217692,-0.1259239561185479,0.4568011596796011
284.0,0.5484614490352921,-0.6462408042998908,-0.04510491668257277
285.0,-0.9950781113538729,0.4855213644664571,-0.6032799679879439
286.0,-0.4319647303590144,-0.054258824265949634,0.18506600828996755
287.0,-0.36649586296378533,-0.07249841452963368,0.6109582884309315
288.0,-0.13306214908410752,0.9711264978307894,0.8688299776419193
289.0,-0.828284538651586,0.8990249406364244,-0.5144036344700851
290.0,0.5876665038290523,0.10990582415980721,0.7859649946605312
291.0,-0.8399775139760437,-0.6278037470487436,-0.8517561301956933
292.0,0.75452027840342,-0.662168199212747,0.9079492826052085
293.0,-0.5839335163291468,-0.7905064247262839,0.16893550833771398
294.0,-0.17149988916678427,-0.9796703502098687,0.08740051467505205
295.0,-0.0854050059596807,-0.6368935063688013,0.12684558710413185
296.0,-0.15592949780745258,0.9611399410320498,0.3241332388065421
297.0,0.4779325538357715,-0.383985727725358,0.7308782791572357
298.0,-0.14251049252657122,0.20874260733850458,-0.3521394447963422
299.0,-0.3862630778526328,0.4067009487684097,-0.8017313585177057
300.0,-0.7299696979823909,-0.8055568825668393,-0.20616752566275864
301.0,0.5015105196471232,-0.20812067360168118,0.7436075841626142
302.0,-0.7639153295723762,-0.13121778846116228,0.38166266809384175
303.0,-0.7238052593774269,-0.6146045784411855,-0.6781871495969369
304.0,-0.27650079850094755,0.14235997859103677,0.6798386259389597
305.0,0.8043325933650669,0.46185549697486894,-0.4265284511537677
306.0,0.18046387633290983,0.5619048877541513,0.6293677732743825
307.0,-0.467149370519772,0.493309288520696,-0.5938586751316601
308.0,-0.6969858737249002,-0.5615099891618527,-0.07185271789534742
309.0,-0.7410275982730596,0.448771452597579,0.8456463340366602
310.0,0.22351642996366938,-0.5093650192514012,0.2972003024757295
311.0,-0.8920612499175269,0.31949436465832837,-0.819490035922452
312.0,-0.9749691247938603,-0.032069207174713066,-0.055572333033778065
313.0,-0.960043796369308,0.9323688608466487,0.49339923775117445
314.0,-0.900268471329214,-0.5633118778830597,0.7568781172752035
315.0,0.3539306647777589,-0.18620131745741642,0.1319161895355363
316.0,-0.8130179533773481,-0.5842586383484507,-0.969547882326355
317.0,0.42727662443366343,0.6487627534504987,0.9110118521470405
318.0,0.9315704922927488,-0.5112087953998401,0.6521666147603162
319.0,0.769760531905544,0.9187393304447571,0.12541953777262282
320.0,0.5433956680068606,-0.17612140497585993,-0.21197294330985206
321.0,-0.1750320822848943,-0.44722675172508963,0.055771674704626184
322.0,-0.37445971834553626,-0.42711196966330744,0.23689302033262516
323.0,0.39180221033824725,-0.6117583951424501,0.4736652540292712
324.0,0.8109874720106898,0.7723369963480524,0.24588098254462665
325.0,0.4140250769141831,-0.7803780230138417,0.75917960808557
326.0,-0.6603490774639127,-0.34213645765509204,-0.6846926494267607
327.0,-0.8672520888528639,0.23079612160847596,0.8099664075755464
328.0,-0.9845647984987012,-0.7000444251036555,-0.9414462720929737
329.0,-0.24578019939217155,-0.49056540336483034,-0.4807202289092505
330.0,0.5752036632566477,-0.5842036248941931,0.886009896553603
331.0,-0.12509386775088727,0.02060685075104618,0.43942348822978294
332.0,0.6421952327655496,0.8110609262741493,0.2577393719410772
333.0,0.050426500943107744,0.6648903271399591,0.05566183016664805
334.0,0.2074455973465148,0.1850488682503324,0.9490107624139954
335.0,-0.3683243398156364,0.7234127841619646,-0.9131912639909578
336.0,0.8755238518638093,0.6971788275707218,0.21034848806723727
337.0,-0.22704714786784463,0.5345669372091753,-0.40155545659807257
338.0,-0.9568981654738444,0.13336872882579254,-0.7309785477538489
339.0,0.40473466334985897,0.9055548111045983,0.46262397759211504
340.0,-0.7614249893694705,-0.8988949905560895,0.24934374360086475
341.0,0.3402159472446238,-0.14046736758986555,0.41010117705121485
342.0,-0.6733046097424589,-0.08759107512361997,-0.45503291938678947
343.0,0.8388443338530676,-0.27471326515348005,0.4471885716225479
344.0,0.8297012407378848,0.12166836728674046,-0.693402860705709
345.0,-0.2635294277971203,-0.7194832644682734,0.10858400930848067
346.0,-0.863286480249116,0.30120627574676884,-0.6999137327421294
347.0,0.2712859142530788,0.5899717033557121,-0.2597271283256559
348.0,0.41873174079015185,0.6598581232167875,-0.93808275300697
349.0,-0.03986970836019821,-0.9683518882570616,-0.5023278757746432
350.0,0.761247114730744,0.36513553876966953,0.055501313861535895
351.0,0.3176856602671252,0.444874074878008,-0.5946779807790419
352.0,-0.11810923346788216,-0.3603749102324827,-0.34451594936807317
353.0,0.01056608532140757,0.4144075467379156,-0.9649487151922675
354.0,0.14299460846352718,-0.7803888487784716,0.5137457267181058
355.0,0.6089278511700627,0.7392997986626539,0.4127578678533874
356.0,-0.23682285851318818,-0.023847626078432382,0.010646270017150128
357.0,0.5539531322589439,0.7942690587765062,-0.9347632273387314
358.0,-0.21395480763283348,-0.8614774042020901,0.20948491920355394
359.0,0.5124741546202842,-0.6174384367306509,0.7637585307343162
360.0,0.5177431933394512,0.8466356615214028,0.5534932123205398
361.0,-0.38430296288626087,-0.3830881860534967,-0.7224806052616779
362.0,0.536635853636173,0.44543252343004447,-0.3896563451959989
363.0,-0.3192122152404835,0.178963622119378,0.7308520644970311
364.0,-0.4364409424182132,0.04720468861730098,-0.4126267461095732
365.0,-0.1790815330987099,-0.17930709568554004,0.7020111281057813
366.0,-0.19200193553669886,0.1705556977102083,-0.33961809946540367
367.0,-0.4445359971150826,0.8795278172938317,0.8379609788153628
368.0,-0.8461977924299076,0.92559717973612,0.9100151204316655
369.0,-0.48229690378772916,0.8985858522513883,-0.7885741585637063
370.0,-0.2390694226494834,-0.24316924179071986,-0.8833654390360701
371.0,-0.42903073065134745,-0.6096720908623885,-0.30087897504077654
372.0,-0.4412563630331998,-0.7745493102701371,0.5352326122151212
373.0,-0.6278085612861732,0.1781003975903106,0.07412755750148148
374.0,0.07758354796742939,-0.8507324111053609,-0.7886512940610231
375.0,-0.7361376909593027,0.5146188916751515,0.40009412016082546
376.0,-0.5411862780692822,-0.42987352410109514,0.5999090615913487
377.0,-0.5479432730440996,-0.23618287392517145,0.5024215792577917
378.0,-0.6475474876938265,0.852976876843073,0.6908941505275008
379.0,0.4234067163388664,-0.11206921145450677,-0.09148275446830945
380.0,0.19941107381302392,0.9787001487583686,0.05116313338148282
381.0,0.73629698850793,0.8001864768276803,-0.7943472775229015
382.0,-0.25131986387684835,0.201277751139181,0.2685825255934269
383.0,-0.06028168666192024,0.8852226799209808,-0.5384303329299276
384.0,-0.6644600485806624,0.514880946204789,-0.01073111208805999
385.0,-0.9194473981256714,-0.9928387886398999,0.4821847977101288
386.0,-0.0024498018504888197,0.7447030844493296,0.7771868059227554
387.0,0.44715425703475087,0.8649949624006803,-0.47217829740089967
388.0,-0.11804315817678157,-0.11437232457281432,-0.42895521623475297
389.0,0.10255145786166397,0.8074977098863827,-0.33117332563101365
390.0,0.2903112190516395,-0.3893591597726558,-0.2932951999213833
391.0,0.4059606375907905,-0.9967363743568476,0.25944886225656494
392.0,-0.6883335042978171,-0.15413651366156556,-0.43142391591294715
393.0,0.21582651476897174,-0.4402957954976412,0.4010039065230999
394.0,0.06834090119186031,0.06806651302936872,0.4118801541542234
395.0,0.9817220001596487,-0.5272135658397461,0.11231590791293744
396.0,0.8860159210421255,-0.9110940110549546,-0.9942423368674289
397.0,-0.8346312997259902,0.7241921501883637,0.49133805385425466
398.0,-0.8898467852339227,-0.5822216553064872,0.35056841941742123
399.0,-0.3019891094032259,-0.7609907087333747,-0.822348989362973
400.0,0.9026781082403337,-0.8789122562127534,0.2674965982714328
401.0,0.3814085924832171,-0.8546721396378665,-0.9626961592562959
402.0,0.133105059377445,-0.6683124878646627,0.6819870036745779
403.0,0.9746261264114289,-0.7180578052965394,0.29887873646414387
404.0,0.3153895858466875,0.2999169906032766,0.9208286156087371
405.0,0.7027287668162385,-0.784087074838834,-0.9064646673830148
406.0,-0.8371474742576059,-0.8307006888986848,-0.06661448051353136
407.0,-0.18983889227052542,-0.587109307850777,0.645896047925095
408.0,-0.9998418412709922,-0.2347781623057994,-0.23541157166370463
409.0,-0.35597440848399264,0.8499917812862086,0.8440040046155475
410.0,0.37839571003671923,-0.45553000170928426,0.6959010264776739
411.0,0.6139257748036904,-0.7877526275706102,0.8277235382739623
412.0,0.9020256838784815,-0.03940504096575137,-0.5717902560644015
413.0,-0.49952832809818837,0.597518471454912,-0.4091412891253825
414.0,-0.6261711704237636,0.2437611103773618,-0.12903861899842806
415.0,-0.978577379264282,-0.06297624897957332,-0.7567289883783881
416.0,0.5950577620302802,0.5644698309838168,0.1162270428974117
417.0,-0.8091032561251539,-0.012941890110348853,-0.6461638551790825
418.0,-0.5886531095444945,-0.09539206258720423,-0.4989547959258325
419.0,-0.45914104484450347,0.2963903747788865,-0.8358267301599194
420.0,-0.656631071088031,0.6626955734179445,-0.5621449589442047
421.0,0.1066103385288606,0.6526494319888212,-0.1358022405871111
422.0,-0.4476124142024991,-0.9660091978347629,-0.5306822255756829
423.0,-0.29156233322886993,0.4154486634362471,0.7943158414153131
424.0,-0.5546479641550366,0.33357687475503695,0.37580527079013315
425.0,-0.38193769399690214,0.15737680175497415,-0.3266608515543443
426.0,-0.9542917902304853,-0.33360948413337055,0.42835363243110436
427.0,-0.10848573633030667,0.0534570085048931,-0.37835285918819195
428.0,0.9441879263964883,0.38460749898442526,-0.3356483954736449
429.0,0.0467075520814928,0.9155408326826464,-0.8731961433332962
430.0,0.7035107858070719,-0.8271817254188913,0.13904123531911927
